,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,stride,time,mlups,bandwidth,compute
534,A40,CUDA Explicit Memory,14,1,1,1024,2,float,8,158.278,0.0905749,0.0003623,11.8718
535,A40,CUDA Explicit Memory,16,1,1,1024,2,float,8,158.218,0.103553,0.000414214,13.573
536,A40,CUDA Explicit Memory,17,1,1,1024,2,float,8,158.223,0.110022,0.000440087,14.4208
537,A40,CUDA Explicit Memory,18,1,1,1024,2,float,8,158.23,0.116489,0.000465955,15.2684
538,A40,CUDA Explicit Memory,19,1,1,1024,2,float,8,158.22,0.122968,0.000491873,16.1177
539,A40,CUDA Explicit Memory,21,1,1,1024,2,float,8,158.262,0.135876,0.000543503,17.8095
540,A40,CUDA Explicit Memory,22,1,1,1024,2,float,8,158.261,0.142347,0.000569387,18.6577
541,A40,CUDA Explicit Memory,24,1,1,1024,2,float,8,196.203,0.125258,0.000501033,16.4178
542,A40,CUDA Explicit Memory,25,1,1,1024,2,float,8,158.249,0.16177,0.00064708,21.2035
543,A40,CUDA Explicit Memory,27,1,1,1024,2,float,8,158.262,0.174698,0.000698792,22.898
544,A40,CUDA Explicit Memory,29,1,1,1024,2,float,8,196.191,0.151363,0.000605452,19.8394
545,A40,CUDA Explicit Memory,32,1,1,1024,2,float,8,196.184,0.167027,0.000668108,21.8926
546,A40,CUDA Explicit Memory,34,1,1,1024,2,float,8,196.191,0.177459,0.000709838,23.26
547,A40,CUDA Explicit Memory,36,1,1,1024,2,float,8,196.197,0.187893,0.000751572,24.6275
548,A40,CUDA Explicit Memory,39,1,1,1024,2,float,8,196.242,0.203503,0.000814014,26.6736
549,A40,CUDA Explicit Memory,42,1,1,1024,2,float,8,196.186,0.219221,0.000876883,28.7337
550,A40,CUDA Explicit Memory,45,1,1,1024,2,float,8,196.205,0.234857,0.000939427,30.7832
551,A40,CUDA Explicit Memory,48,1,1,1024,2,float,8,196.203,0.250516,0.00100206,32.8357
552,A40,CUDA Explicit Memory,51,1,1,1024,2,float,8,196.249,0.26611,0.00106444,34.8796
553,A40,CUDA Explicit Memory,55,1,1,1024,2,float,8,196.233,0.287005,0.00114802,37.6183
554,A40,CUDA Explicit Memory,59,1,1,1024,2,float,8,196.251,0.30785,0.0012314,40.3505
555,A40,CUDA Explicit Memory,64,1,1,1024,2,float,8,196.191,0.334042,0.00133617,43.7836
556,A40,CUDA Explicit Memory,68,1,1,1024,2,float,8,196.231,0.354847,0.00141939,46.5105
557,A40,CUDA Explicit Memory,73,1,1,1024,2,float,8,196.238,0.380924,0.0015237,49.9285
558,A40,CUDA Explicit Memory,78,1,1,1024,2,float,8,196.233,0.407027,0.00162811,53.3499
559,A40,CUDA Explicit Memory,84,1,1,1024,2,float,8,196.192,0.438427,0.00175371,57.4655
560,A40,CUDA Explicit Memory,90,1,1,1024,2,float,8,196.215,0.469688,0.00187875,61.5629
561,A40,CUDA Explicit Memory,97,1,1,1024,2,float,8,196.246,0.50614,0.00202456,66.3408
562,A40,CUDA Explicit Memory,103,1,1,1024,2,float,8,196.239,0.537466,0.00214986,70.4467
563,A40,CUDA Explicit Memory,111,1,1,1024,2,float,8,196.211,0.579294,0.00231717,75.9292
564,A40,CUDA Explicit Memory,119,1,1,1024,2,float,8,196.227,0.620994,0.00248398,81.395
565,A40,CUDA Explicit Memory,128,1,1,1024,2,float,8,196.194,0.668074,0.00267229,87.5657
566,A40,CUDA Explicit Memory,137,1,1,1024,2,float,8,196.245,0.714861,0.00285945,93.6983
567,A40,CUDA Explicit Memory,147,1,1,1024,2,float,8,196.221,0.767136,0.00306854,100.55
568,A40,CUDA Explicit Memory,157,1,1,1024,2,float,8,196.246,0.819215,0.00327686,107.376
569,A40,CUDA Explicit Memory,168,1,1,1024,2,float,8,196.284,0.876445,0.00350578,114.877
570,A40,CUDA Explicit Memory,181,1,1,1024,2,float,8,196.219,0.944576,0.00377831,123.808
571,A40,CUDA Explicit Memory,194,1,1,1024,2,float,8,196.259,1.01221,0.00404885,132.673
572,A40,CUDA Explicit Memory,207,1,1,1024,2,float,8,196.235,1.08017,0.00432069,141.581
573,A40,CUDA Explicit Memory,222,1,1,1024,2,float,8,196.243,1.1584,0.0046336,151.834
574,A40,CUDA Explicit Memory,238,1,1,1024,2,float,8,196.289,1.2416,0.00496639,162.739
575,A40,CUDA Explicit Memory,256,1,1,1024,2,float,8,196.242,1.33582,0.00534329,175.089
576,A40,CUDA Explicit Memory,274,1,1,1024,2,float,8,196.237,1.42978,0.00571911,187.404
577,A40,CUDA Explicit Memory,294,1,1,1024,2,float,8,196.243,1.5341,0.00613638,201.077
578,A40,CUDA Explicit Memory,315,1,1,1024,2,float,8,196.235,1.64374,0.00657496,215.448
579,A40,CUDA Explicit Memory,337,1,1,1024,2,float,8,196.298,1.75798,0.00703193,230.422
580,A40,CUDA Explicit Memory,362,1,1,1024,2,float,8,196.234,1.88901,0.00755605,247.597
581,A40,CUDA Explicit Memory,388,1,1,1024,2,float,8,196.234,2.02469,0.00809875,265.38
582,A40,CUDA Explicit Memory,415,1,1,1024,2,float,8,196.275,2.16512,0.00866049,283.787
583,A40,CUDA Explicit Memory,445,1,1,1024,2,float,8,196.29,2.32146,0.00928585,304.279
584,A40,CUDA Explicit Memory,477,1,1,1024,2,float,8,196.229,2.48917,0.00995667,326.26
585,A40,CUDA Explicit Memory,512,1,1,1024,2,float,8,196.256,2.67145,0.0106858,350.152
586,A40,CUDA Explicit Memory,548,1,1,1024,2,float,8,196.219,2.85983,0.0114393,374.843
587,A40,CUDA Explicit Memory,588,1,1,1024,2,float,8,196.226,3.06847,0.0122739,402.19
588,A40,CUDA Explicit Memory,630,1,1,1024,2,float,8,196.24,3.28741,0.0131496,430.887
589,A40,CUDA Explicit Memory,675,1,1,1024,2,float,8,196.267,3.52174,0.0140869,461.601
590,A40,CUDA Explicit Memory,724,1,1,1024,2,float,8,196.262,3.77748,0.0151099,495.122
591,A40,CUDA Explicit Memory,776,1,1,1024,2,float,8,196.247,4.04911,0.0161964,530.724
592,A40,CUDA Explicit Memory,831,1,1,1024,2,float,8,196.257,4.33587,0.0173435,568.312
593,A40,CUDA Explicit Memory,891,1,1,1024,2,float,8,196.232,4.64952,0.0185981,609.422
594,A40,CUDA Explicit Memory,955,1,1,1024,2,float,8,196.254,4.98293,0.0199317,653.123
595,A40,CUDA Explicit Memory,1024,1,1,1024,2,float,8,196.237,5.34341,0.0213736,700.372
596,A40,CUDA Explicit Memory,1097,1,1,1024,2,float,8,196.231,5.72451,0.022898,750.323
597,A40,CUDA Explicit Memory,1176,1,1,1024,2,float,8,196.275,6.1354,0.0245416,804.179
598,A40,CUDA Explicit Memory,1260,1,1,1024,2,float,8,196.267,6.5739,0.0262956,861.654
599,A40,CUDA Explicit Memory,1351,1,1,1024,2,float,8,196.324,7.04664,0.0281866,923.618
600,A40,CUDA Explicit Memory,1448,1,1,1024,2,float,8,196.303,7.5534,0.0302136,990.039
601,A40,CUDA Explicit Memory,1552,1,1,1024,2,float,8,196.3,8.096,0.032384,1061.16
602,A40,CUDA Explicit Memory,1663,1,1,1024,2,float,8,196.315,8.67439,0.0346976,1136.97
603,A40,CUDA Explicit Memory,1782,1,1,1024,2,float,8,196.335,9.29416,0.0371766,1218.2
604,A40,CUDA Explicit Memory,1910,1,1,1024,2,float,8,196.304,9.96332,0.0398533,1305.91
605,A40,CUDA Explicit Memory,2048,1,1,1024,2,float,8,196.312,10.6828,0.042731,1400.21
606,A40,CUDA Explicit Memory,2194,1,1,1024,2,float,8,196.302,11.4449,0.0457797,1500.11
607,A40,CUDA Explicit Memory,2352,1,1,1024,2,float,8,196.316,12.2682,0.049073,1608.02
608,A40,CUDA Explicit Memory,2521,1,1,1024,2,float,8,196.325,13.1492,0.0525966,1723.49
609,A40,CUDA Explicit Memory,2702,1,1,1024,2,float,8,234.777,11.785,0.04714,1544.68
610,A40,CUDA Explicit Memory,2896,1,1,1024,2,float,8,312.295,9.49584,0.0379833,1244.64
611,A40,CUDA Explicit Memory,3104,1,1,1024,2,float,8,312.35,10.1761,0.0407043,1333.8
612,A40,CUDA Explicit Memory,3326,1,1,1024,2,float,8,312.275,10.9065,0.043626,1429.54
613,A40,CUDA Explicit Memory,3565,1,1,1024,2,float,8,312.253,11.691,0.0467642,1532.37
614,A40,CUDA Explicit Memory,3821,1,1,1024,2,float,8,312.261,12.5302,0.050121,1642.36
615,A40,CUDA Explicit Memory,4096,1,1,1024,2,float,8,312.217,13.434,0.0537358,1760.81
616,A40,CUDA Explicit Memory,4389,1,1,1024,2,float,8,312.211,14.3952,0.0575807,1886.81
617,A40,CUDA Explicit Memory,4705,1,1,1024,2,float,8,312.205,15.4319,0.0617277,2022.69
618,A40,CUDA Explicit Memory,5042,1,1,1024,2,float,8,312.174,16.5389,0.0661555,2167.78
619,A40,CUDA Explicit Memory,5404,1,1,1024,2,float,8,503.5,10.9905,0.0439619,1440.54
620,A40,CUDA Explicit Memory,5792,1,1,1024,2,float,8,503.496,11.7797,0.0471186,1543.98
621,A40,CUDA Explicit Memory,6208,1,1,1024,2,float,8,503.466,12.6265,0.0505059,1654.98
622,A40,CUDA Explicit Memory,6653,1,1,1024,2,float,8,503.43,13.5325,0.0541301,1773.73
623,A40,CUDA Explicit Memory,7131,1,1,1024,2,float,8,503.404,14.5055,0.0580221,1901.27
624,A40,CUDA Explicit Memory,7643,1,1,1024,2,float,8,503.406,15.547,0.0621878,2037.77
625,A40,CUDA Explicit Memory,8192,1,1,1024,2,float,8,622.518,13.4753,0.0539012,1766.23
626,A40,CUDA Explicit Memory,8779,1,1,1024,2,float,8,622.488,14.4416,0.0577662,1892.88
627,A40,CUDA Explicit Memory,9410,1,1,1024,2,float,8,622.43,15.481,0.061924,2029.12
628,A40,CUDA Explicit Memory,10085,1,1,1024,2,float,8,622.402,16.5922,0.0663689,2174.78
629,A40,CUDA Explicit Memory,10809,1,1,1024,2,float,8,810.526,13.6558,0.0546234,1789.9
630,A40,CUDA Explicit Memory,11585,1,1,1024,2,float,8,810.527,14.6362,0.0585448,1918.4
631,A40,CUDA Explicit Memory,12416,1,1,1024,2,float,8,810.492,15.6867,0.062747,2056.09
632,A40,CUDA Explicit Memory,13307,1,1,1024,2,float,8,810.432,16.8137,0.0672548,2203.81
633,A40,CUDA Explicit Memory,14263,1,1,1024,2,float,8,932.431,15.6637,0.0626548,2053.07
634,A40,CUDA Explicit Memory,15286,1,1,1024,2,float,8,932.392,16.7879,0.0671514,2200.42
635,A40,CUDA Explicit Memory,16384,1,1,1024,2,float,8,1117.72,15.0102,0.060041,1967.42
636,A40,CUDA Explicit Memory,17559,1,1,1024,2,float,8,1117.73,16.0865,0.0643462,2108.49
637,A40,CUDA Explicit Memory,18820,1,1,1024,2,float,8,1168.64,16.4908,0.065963,2161.48
638,A40,CUDA Explicit Memory,20171,1,1,1024,2,float,8,1242.35,16.6259,0.0665035,2179.19
639,A40,CUDA Explicit Memory,21618,1,1,1024,2,float,8,1425.07,15.5339,0.0621355,2036.06
640,A40,CUDA Explicit Memory,23170,1,1,1024,2,float,8,1425.13,16.6484,0.0665935,2182.14
641,A40,CUDA Explicit Memory,24833,1,1,1024,2,float,8,1552.19,16.3827,0.0655307,2147.31
642,A40,CUDA Explicit Memory,26615,1,1,1024,2,float,8,1552.13,17.5589,0.0702358,2301.49
643,A40,CUDA Explicit Memory,28526,1,1,1024,2,float,8,1732.61,16.8593,0.0674373,2209.79
644,A40,CUDA Explicit Memory,30573,1,1,1024,2,float,8,1861.93,16.8141,0.0672565,2203.86
645,A40,CUDA Explicit Memory,32768,1,1,1024,2,float,8,2040.2,16.4467,0.0657866,2155.7
646,A40,CUDA Explicit Memory,35119,1,1,1024,2,float,8,2171.55,16.5604,0.0662418,2170.61
647,A40,CUDA Explicit Memory,37640,1,1,1024,2,float,8,2299.43,16.7621,0.0670485,2197.04
648,A40,CUDA Explicit Memory,40342,1,1,1024,2,float,8,2481.01,16.6505,0.0666022,2182.42
649,A40,CUDA Explicit Memory,43237,1,1,1024,2,float,8,2655.59,16.6723,0.0666891,2185.27
650,A40,CUDA Explicit Memory,46340,1,1,1024,2,float,8,2790.6,17.0043,0.0680172,2228.79
651,A40,CUDA Explicit Memory,49667,1,1,1024,2,float,8,2963.43,17.1622,0.0686488,2249.49
652,A40,CUDA Explicit Memory,53231,1,1,1024,2,float,8,3099.99,17.5835,0.0703339,2304.7
653,A40,CUDA Explicit Memory,57052,1,1,1024,2,float,8,3409.38,17.1354,0.0685418,2245.98
654,A40,CUDA Explicit Memory,61147,1,1,1024,2,float,8,3579.22,17.4939,0.0699757,2292.96
655,A40,CUDA Explicit Memory,65536,1,1,1024,2,float,8,3887.24,17.2639,0.0690555,2262.81
656,A40,CUDA Explicit Memory,70239,1,1,1024,2,float,8,4195.3,17.1441,0.0685764,2247.11
657,A40,CUDA Explicit Memory,75281,1,1,1024,2,float,8,4500.67,17.128,0.0685122,2245.01
658,A40,CUDA Explicit Memory,80684,1,1,1024,2,float,8,4811.51,17.1714,0.0686857,2250.69
659,A40,CUDA Explicit Memory,86475,1,1,1024,2,float,8,5119.71,17.296,0.069184,2267.02
660,A40,CUDA Explicit Memory,92681,1,1,1024,2,float,8,5427.98,17.4845,0.0699379,2291.72
661,A40,CUDA Explicit Memory,99334,1,1,1024,2,float,8,5736.19,17.7327,0.0709307,2324.26
662,A40,CUDA Explicit Memory,106463,1,1,1024,2,float,8,6191.36,17.6081,0.0704324,2307.93
663,A40,CUDA Explicit Memory,114104,1,1,1024,2,float,8,6661.19,17.5408,0.0701631,2299.1
664,A40,CUDA Explicit Memory,122294,1,1,1024,2,float,8,7118.12,17.593,0.070372,2305.95
665,A40,CUDA Explicit Memory,131072,1,1,1024,2,float,8,7586.33,17.6921,0.0707682,2318.93
666,A40,CUDA Explicit Memory,140479,1,1,1024,2,float,8,8203.16,17.536,0.0701439,2298.48
667,A40,CUDA Explicit Memory,150562,1,1,1024,2,float,8,8820.01,17.4802,0.0699208,2291.16
668,A40,CUDA Explicit Memory,161368,1,1,1024,2,float,8,9437.01,17.5099,0.0700395,2295.05
669,A40,CUDA Explicit Memory,172950,1,1,1024,2,float,8,10054.2,17.6146,0.0704586,2308.79
670,A40,CUDA Explicit Memory,185363,1,1,1024,2,float,8,10671.4,17.7869,0.0711476,2331.37
671,A40,CUDA Explicit Memory,198668,1,1,1024,2,float,8,11441.3,17.7808,0.0711231,2330.56
672,A40,CUDA Explicit Memory,212927,1,1,1024,2,float,8,12367.5,17.6298,0.0705193,2310.78
673,A40,CUDA Explicit Memory,228209,1,1,1024,2,float,8,13140.5,17.7837,0.0711348,2330.95
674,A40,CUDA Explicit Memory,244589,1,1,1024,2,float,8,14066.3,17.8056,0.0712223,2333.81
675,A40,CUDA Explicit Memory,262144,1,1,1024,2,float,8,15145.7,17.7235,0.0708942,2323.06
676,A40,CUDA Explicit Memory,280958,1,1,1024,2,float,8,16226.4,17.7304,0.0709216,2323.96
677,A40,CUDA Explicit Memory,301124,1,1,1024,2,float,8,17460.6,17.6598,0.0706393,2314.71
678,A40,CUDA Explicit Memory,322737,1,1,1024,2,float,8,18695.2,17.6774,0.0707098,2317.02
679,A40,CUDA Explicit Memory,345901,1,1,1024,2,float,8,19930.2,17.7721,0.0710886,2329.43
680,A40,CUDA Explicit Memory,370727,1,1,1024,2,float,8,21319.0,17.8069,0.0712275,2333.98
681,A40,CUDA Explicit Memory,397336,1,1,1024,2,float,8,22862.2,17.7967,0.0711867,2332.65
682,A40,CUDA Explicit Memory,425854,1,1,1024,2,float,8,24559.5,17.7558,0.0710232,2327.29
683,A40,CUDA Explicit Memory,456419,1,1,1024,2,float,8,26257.3,17.7997,0.0711989,2333.04
684,A40,CUDA Explicit Memory,489178,1,1,1024,2,float,8,28109.3,17.8203,0.0712814,2335.75
685,A40,CUDA Explicit Memory,524288,1,1,512,2,float,8,15134.7,17.7365,0.0709459,2324.75
686,A40,CUDA Explicit Memory,561917,1,1,512,2,float,8,16214.9,17.743,0.070972,2325.61
687,A40,CUDA Explicit Memory,602248,1,1,512,2,float,8,17372.3,17.7495,0.0709981,2326.47
688,A40,CUDA Explicit Memory,645474,1,1,512,2,float,8,18607.0,17.7612,0.0710449,2328.0
689,A40,CUDA Explicit Memory,691802,1,1,512,2,float,8,19918.8,17.7823,0.0711293,2330.76
690,A40,CUDA Explicit Memory,741455,1,1,512,2,float,8,21307.9,17.8162,0.0712648,2335.2
691,A40,CUDA Explicit Memory,794672,1,1,512,2,float,8,22851.0,17.8054,0.0712217,2333.79
692,A40,CUDA Explicit Memory,851708,1,1,512,2,float,8,24471.5,17.8197,0.0712786,2335.66
693,A40,CUDA Explicit Memory,912838,1,1,512,2,float,8,26246.1,17.8073,0.0712293,2334.04
694,A40,CUDA Explicit Memory,978356,1,1,512,2,float,8,28098.2,17.8274,0.0713098,2336.68
695,A40,CUDA Explicit Memory,1048576,1,1,128,2,float,8,7545.32,17.7882,0.0711528,2331.53
696,A40,CUDA Explicit Memory,2,1,1,1024,2,float,16,158.229,0.0129433,5.17731e-05,1.6965
697,A40,CUDA Explicit Memory,3,1,1,1024,2,float,16,158.212,0.019417,7.76681e-05,2.54503
698,A40,CUDA Explicit Memory,4,1,1,1024,2,float,16,158.207,0.0258902,0.000103561,3.39348
699,A40,CUDA Explicit Memory,5,1,1,1024,2,float,16,158.216,0.0323607,0.000129443,4.24158
700,A40,CUDA Explicit Memory,6,1,1,1024,2,float,16,158.235,0.0388284,0.000155313,5.08931
701,A40,CUDA Explicit Memory,7,1,1,1024,2,float,16,158.206,0.045308,0.000181232,5.93861
702,A40,CUDA Explicit Memory,8,1,1,1024,2,float,16,158.255,0.0517645,0.000207058,6.78488
703,A40,CUDA Explicit Memory,9,1,1,1024,2,float,16,158.236,0.058242,0.000232968,7.6339
704,A40,CUDA Explicit Memory,10,1,1,1024,2,float,16,196.182,0.0521965,0.000208786,6.8415
705,A40,CUDA Explicit Memory,11,1,1,1024,2,float,16,158.248,0.0711793,0.000284717,9.32962
706,A40,CUDA Explicit Memory,12,1,1,1024,2,float,16,196.144,0.0626479,0.000250592,8.21139
707,A40,CUDA Explicit Memory,13,1,1,1024,2,float,16,196.148,0.0678672,0.000271469,8.8955
708,A40,CUDA Explicit Memory,14,1,1,1024,2,float,16,196.195,0.0730702,0.000292281,9.57746
709,A40,CUDA Explicit Memory,16,1,1,1024,2,float,16,196.155,0.0835257,0.000334103,10.9479
710,A40,CUDA Explicit Memory,17,1,1,1024,2,float,16,196.157,0.0887453,0.000354981,11.632
711,A40,CUDA Explicit Memory,18,1,1,1024,2,float,16,196.164,0.0939623,0.000375849,12.3158
712,A40,CUDA Explicit Memory,19,1,1,1024,2,float,16,196.165,0.0991817,0.000396727,12.9999
713,A40,CUDA Explicit Memory,21,1,1,1024,2,float,16,196.175,0.109617,0.000438466,14.3677
714,A40,CUDA Explicit Memory,22,1,1,1024,2,float,16,196.16,0.114845,0.000459381,15.053
715,A40,CUDA Explicit Memory,24,1,1,1024,2,float,16,196.159,0.125286,0.000501144,16.4215
716,A40,CUDA Explicit Memory,25,1,1,1024,2,float,16,196.163,0.130504,0.000522016,17.1054
717,A40,CUDA Explicit Memory,27,1,1,1024,2,float,16,196.173,0.140937,0.000563747,18.4729
718,A40,CUDA Explicit Memory,29,1,1,1024,2,float,16,196.161,0.151386,0.000605543,19.8424
719,A40,CUDA Explicit Memory,32,1,1,1024,2,float,16,196.21,0.167005,0.000668019,21.8896
720,A40,CUDA Explicit Memory,34,1,1,1024,2,float,16,196.216,0.177437,0.000709747,23.257
721,A40,CUDA Explicit Memory,36,1,1,1024,2,float,16,196.2,0.187889,0.000751558,24.627
722,A40,CUDA Explicit Memory,39,1,1,1024,2,float,16,196.197,0.203551,0.000814202,26.6798
723,A40,CUDA Explicit Memory,42,1,1,1024,2,float,16,196.231,0.219171,0.000876682,28.7271
724,A40,CUDA Explicit Memory,45,1,1,1024,2,float,16,196.224,0.234834,0.000939337,30.7802
725,A40,CUDA Explicit Memory,48,1,1,1024,2,float,16,196.217,0.250498,0.00100199,32.8333
726,A40,CUDA Explicit Memory,51,1,1,1024,2,float,16,196.184,0.266199,0.00106479,34.8912
727,A40,CUDA Explicit Memory,55,1,1,1024,2,float,16,196.22,0.287025,0.0011481,37.6209
728,A40,CUDA Explicit Memory,59,1,1,1024,2,float,16,196.181,0.307961,0.00123184,40.3651
729,A40,CUDA Explicit Memory,64,1,1,1024,2,float,16,196.2,0.334026,0.0013361,43.7814
730,A40,CUDA Explicit Memory,68,1,1,1024,2,float,16,196.212,0.354881,0.00141952,46.515
731,A40,CUDA Explicit Memory,73,1,1,1024,2,float,16,196.231,0.380938,0.00152375,49.9304
732,A40,CUDA Explicit Memory,78,1,1,1024,2,float,16,196.191,0.407114,0.00162846,53.3613
733,A40,CUDA Explicit Memory,84,1,1,1024,2,float,16,196.229,0.438345,0.00175338,57.4548
734,A40,CUDA Explicit Memory,90,1,1,1024,2,float,16,196.265,0.46957,0.00187828,61.5475
735,A40,CUDA Explicit Memory,97,1,1,1024,2,float,16,196.271,0.506076,0.0020243,66.3324
736,A40,CUDA Explicit Memory,103,1,1,1024,2,float,16,196.23,0.537492,0.00214997,70.4501
737,A40,CUDA Explicit Memory,111,1,1,1024,2,float,16,196.23,0.579239,0.00231696,75.922
738,A40,CUDA Explicit Memory,119,1,1,1024,2,float,16,196.281,0.620825,0.0024833,81.3728
739,A40,CUDA Explicit Memory,128,1,1,1024,2,float,16,196.22,0.667983,0.00267193,87.5539
740,A40,CUDA Explicit Memory,137,1,1,1024,2,float,16,196.259,0.71481,0.00285924,93.6915
741,A40,CUDA Explicit Memory,147,1,1,1024,2,float,16,196.244,0.767044,0.00306818,100.538
742,A40,CUDA Explicit Memory,157,1,1,1024,2,float,16,196.234,0.819266,0.00327706,107.383
743,A40,CUDA Explicit Memory,168,1,1,1024,2,float,16,196.301,0.876368,0.00350547,114.867
744,A40,CUDA Explicit Memory,181,1,1,1024,2,float,16,196.278,0.944295,0.00377718,123.771
745,A40,CUDA Explicit Memory,194,1,1,1024,2,float,16,196.255,1.01223,0.00404894,132.676
746,A40,CUDA Explicit Memory,207,1,1,1024,2,float,16,196.242,1.08013,0.00432053,141.575
747,A40,CUDA Explicit Memory,222,1,1,1024,2,float,16,196.258,1.15831,0.00463325,151.822
748,A40,CUDA Explicit Memory,238,1,1,1024,2,float,16,196.216,1.24206,0.00496823,162.799
749,A40,CUDA Explicit Memory,256,1,1,1024,2,float,16,196.23,1.3359,0.00534361,175.099
750,A40,CUDA Explicit Memory,274,1,1,1024,2,float,16,196.265,1.42958,0.00571832,187.378
751,A40,CUDA Explicit Memory,294,1,1,1024,2,float,16,196.224,1.53425,0.006137,201.097
752,A40,CUDA Explicit Memory,315,1,1,1024,2,float,16,196.224,1.64384,0.00657534,215.461
753,A40,CUDA Explicit Memory,337,1,1,1024,2,float,16,196.221,1.75867,0.00703467,230.512
754,A40,CUDA Explicit Memory,362,1,1,1024,2,float,16,196.236,1.88899,0.00755596,247.594
755,A40,CUDA Explicit Memory,388,1,1,1024,2,float,16,196.236,2.02466,0.00809865,265.376
756,A40,CUDA Explicit Memory,415,1,1,1024,2,float,16,196.245,2.16545,0.00866182,283.83
757,A40,CUDA Explicit Memory,445,1,1,1024,2,float,16,196.292,2.32144,0.00928577,304.276
758,A40,CUDA Explicit Memory,477,1,1,1024,2,float,16,196.236,2.48909,0.00995636,326.25
759,A40,CUDA Explicit Memory,512,1,1,1024,2,float,16,196.262,2.67137,0.0106855,350.142
760,A40,CUDA Explicit Memory,548,1,1,1024,2,float,16,196.241,2.85951,0.011438,374.801
761,A40,CUDA Explicit Memory,588,1,1,1024,2,float,16,196.246,3.06815,0.0122726,402.148
762,A40,CUDA Explicit Memory,630,1,1,1024,2,float,16,196.242,3.28736,0.0131495,430.881
763,A40,CUDA Explicit Memory,675,1,1,1024,2,float,16,196.249,3.52205,0.0140882,461.643
764,A40,CUDA Explicit Memory,724,1,1,1024,2,float,16,196.285,3.77704,0.0151082,495.064
765,A40,CUDA Explicit Memory,776,1,1,1024,2,float,16,196.277,4.04849,0.016194,530.644
766,A40,CUDA Explicit Memory,831,1,1,1024,2,float,16,196.276,4.33545,0.0173418,568.255
767,A40,CUDA Explicit Memory,891,1,1,1024,2,float,16,196.314,4.64758,0.0185903,609.168
768,A40,CUDA Explicit Memory,955,1,1,1024,2,float,16,196.302,4.9817,0.0199268,652.961
769,A40,CUDA Explicit Memory,1024,1,1,1024,2,float,16,196.326,5.34099,0.0213639,700.054
770,A40,CUDA Explicit Memory,1097,1,1,1024,2,float,16,196.303,5.72241,0.0228896,750.047
771,A40,CUDA Explicit Memory,1176,1,1,1024,2,float,16,196.321,6.13395,0.0245358,803.989
772,A40,CUDA Explicit Memory,1260,1,1,1024,2,float,16,196.341,6.57143,0.0262857,861.33
773,A40,CUDA Explicit Memory,1351,1,1,1024,2,float,16,234.629,5.89621,0.0235848,772.828
774,A40,CUDA Explicit Memory,1448,1,1,1024,2,float,16,312.188,4.74955,0.0189982,622.532
775,A40,CUDA Explicit Memory,1552,1,1,1024,2,float,16,312.196,5.09055,0.0203622,667.228
776,A40,CUDA Explicit Memory,1663,1,1,1024,2,float,16,312.211,5.45436,0.0218174,714.914
777,A40,CUDA Explicit Memory,1782,1,1,1024,2,float,16,312.197,5.84493,0.0233797,766.107
778,A40,CUDA Explicit Memory,1910,1,1,1024,2,float,16,312.202,6.26466,0.0250586,821.122
779,A40,CUDA Explicit Memory,2048,1,1,1024,2,float,16,312.207,6.71719,0.0268688,880.435
780,A40,CUDA Explicit Memory,2194,1,1,1024,2,float,16,312.166,7.19698,0.0287879,943.323
781,A40,CUDA Explicit Memory,2352,1,1,1024,2,float,16,312.126,7.71626,0.0308651,1011.39
782,A40,CUDA Explicit Memory,2521,1,1,1024,2,float,16,312.165,8.26967,0.0330787,1083.92
783,A40,CUDA Explicit Memory,2702,1,1,1024,2,float,16,503.369,5.49666,0.0219866,720.458
784,A40,CUDA Explicit Memory,2896,1,1,1024,2,float,16,503.35,5.89154,0.0235662,772.216
785,A40,CUDA Explicit Memory,3104,1,1,1024,2,float,16,503.354,6.31463,0.0252585,827.671
786,A40,CUDA Explicit Memory,3326,1,1,1024,2,float,16,503.345,6.76638,0.0270655,886.883
787,A40,CUDA Explicit Memory,3565,1,1,1024,2,float,16,503.323,7.25291,0.0290116,950.654
788,A40,CUDA Explicit Memory,3821,1,1,1024,2,float,16,503.267,7.77461,0.0310985,1019.03
789,A40,CUDA Explicit Memory,4096,1,1,1024,2,float,16,622.387,6.73906,0.0269562,883.302
790,A40,CUDA Explicit Memory,4389,1,1,1024,2,float,16,622.384,7.22116,0.0288846,946.492
791,A40,CUDA Explicit Memory,4705,1,1,1024,2,float,16,622.374,7.7412,0.0309648,1014.65
792,A40,CUDA Explicit Memory,5042,1,1,1024,2,float,16,622.315,8.29645,0.0331858,1087.43
793,A40,CUDA Explicit Memory,5404,1,1,1024,2,float,16,810.452,6.82791,0.0273116,894.948
794,A40,CUDA Explicit Memory,5792,1,1,1024,2,float,16,810.484,7.31786,0.0292714,959.167
795,A40,CUDA Explicit Memory,6208,1,1,1024,2,float,16,810.425,7.84402,0.0313761,1028.13
796,A40,CUDA Explicit Memory,6653,1,1,1024,2,float,16,810.391,8.40665,0.0336266,1101.88
797,A40,CUDA Explicit Memory,7131,1,1,1024,2,float,16,932.402,7.83154,0.0313262,1026.5
798,A40,CUDA Explicit Memory,7643,1,1,1024,2,float,16,932.365,8.39417,0.0335767,1100.24
799,A40,CUDA Explicit Memory,8192,1,1,1024,2,float,16,1117.7,7.50522,0.0300209,983.724
