,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,stride,time,mlups,bandwidth,compute
1080,A100-SXM4-80GB,CUDA Explicit Memory,78,1,1,1024,2,float,1,195.535,0.408478,0.00163391,53.5401
1081,A100-SXM4-80GB,CUDA Explicit Memory,84,1,1,1024,2,float,1,195.547,0.439874,0.0017595,57.6552
1082,A100-SXM4-80GB,CUDA Explicit Memory,90,1,1,1024,2,float,1,195.47,0.471479,0.00188592,61.7977
1083,A100-SXM4-80GB,CUDA Explicit Memory,97,1,1,1024,2,float,1,195.485,0.50811,0.00203244,66.5991
1084,A100-SXM4-80GB,CUDA Explicit Memory,103,1,1,1024,2,float,1,195.459,0.539611,0.00215845,70.7279
1085,A100-SXM4-80GB,CUDA Explicit Memory,111,1,1,1024,2,float,1,195.48,0.58146,0.00232584,76.2132
1086,A100-SXM4-80GB,CUDA Explicit Memory,119,1,1,1024,2,float,1,195.447,0.623474,0.0024939,81.72
1087,A100-SXM4-80GB,CUDA Explicit Memory,128,1,1,1024,2,float,1,195.42,0.670721,0.00268288,87.9128
1088,A100-SXM4-80GB,CUDA Explicit Memory,137,1,1,1024,2,float,1,195.459,0.717736,0.00287094,94.0751
1089,A100-SXM4-80GB,CUDA Explicit Memory,147,1,1,1024,2,float,1,195.474,0.770067,0.00308027,100.934
1090,A100-SXM4-80GB,CUDA Explicit Memory,157,1,1,1024,2,float,1,195.45,0.822553,0.00329021,107.814
1091,A100-SXM4-80GB,CUDA Explicit Memory,168,1,1,1024,2,float,1,195.518,0.87988,0.00351952,115.328
1092,A100-SXM4-80GB,CUDA Explicit Memory,181,1,1,1024,2,float,1,195.448,0.948303,0.00379321,124.296
1093,A100-SXM4-80GB,CUDA Explicit Memory,194,1,1,1024,2,float,1,195.663,1.0153,0.00406119,133.077
1094,A100-SXM4-80GB,CUDA Explicit Memory,207,1,1,1024,2,float,1,195.658,1.08336,0.00433343,141.998
1095,A100-SXM4-80GB,CUDA Explicit Memory,222,1,1,1024,2,float,1,195.677,1.16175,0.00464701,152.273
1096,A100-SXM4-80GB,CUDA Explicit Memory,238,1,1,1024,2,float,1,195.445,1.24696,0.00498784,163.442
1097,A100-SXM4-80GB,CUDA Explicit Memory,256,1,1,1024,2,float,1,195.915,1.33805,0.00535219,175.381
1098,A100-SXM4-80GB,CUDA Explicit Memory,274,1,1,1024,2,float,1,196.504,1.42784,0.00571135,187.15
1099,A100-SXM4-80GB,CUDA Explicit Memory,294,1,1,1024,2,float,1,196.357,1.53321,0.00613283,200.961
1100,A100-SXM4-80GB,CUDA Explicit Memory,315,1,1,1024,2,float,1,196.531,1.64127,0.00656508,215.125
1101,A100-SXM4-80GB,CUDA Explicit Memory,337,1,1,1024,2,float,1,196.333,1.75767,0.00703067,230.381
1102,A100-SXM4-80GB,CUDA Explicit Memory,362,1,1,1024,2,float,1,196.317,1.88821,0.00755284,247.492
1103,A100-SXM4-80GB,CUDA Explicit Memory,388,1,1,1024,2,float,1,196.265,2.02436,0.00809744,265.337
1104,A100-SXM4-80GB,CUDA Explicit Memory,415,1,1,1024,2,float,1,196.762,2.15977,0.00863908,283.085
1105,A100-SXM4-80GB,CUDA Explicit Memory,445,1,1,1024,2,float,1,196.31,2.32123,0.00928493,304.248
1106,A100-SXM4-80GB,CUDA Explicit Memory,477,1,1,1024,2,float,1,196.269,2.48867,0.00995468,326.195
1107,A100-SXM4-80GB,CUDA Explicit Memory,512,1,1,1024,2,float,1,196.436,2.66901,0.010676,349.832
1108,A100-SXM4-80GB,CUDA Explicit Memory,548,1,1,1024,2,float,1,196.286,2.85885,0.0114354,374.715
1109,A100-SXM4-80GB,CUDA Explicit Memory,588,1,1,1024,2,float,1,196.307,3.06719,0.0122688,402.023
1110,A100-SXM4-80GB,CUDA Explicit Memory,630,1,1,1024,2,float,1,196.294,3.2865,0.013146,430.768
1111,A100-SXM4-80GB,CUDA Explicit Memory,675,1,1,1024,2,float,1,196.265,3.52177,0.0140871,461.606
1112,A100-SXM4-80GB,CUDA Explicit Memory,724,1,1,1024,2,float,1,196.438,3.77409,0.0150964,494.678
1113,A100-SXM4-80GB,CUDA Explicit Memory,776,1,1,1024,2,float,1,196.344,4.04709,0.0161884,530.46
1114,A100-SXM4-80GB,CUDA Explicit Memory,831,1,1,1024,2,float,1,196.307,4.33477,0.0173391,568.167
1115,A100-SXM4-80GB,CUDA Explicit Memory,891,1,1,1024,2,float,1,196.407,4.64537,0.0185815,608.878
1116,A100-SXM4-80GB,CUDA Explicit Memory,955,1,1,1024,2,float,1,196.435,4.97835,0.0199134,652.522
1117,A100-SXM4-80GB,CUDA Explicit Memory,1024,1,1,1024,2,float,1,196.457,5.33743,0.0213497,699.588
1118,A100-SXM4-80GB,CUDA Explicit Memory,1097,1,1,1024,2,float,1,196.309,5.72224,0.022889,750.025
1119,A100-SXM4-80GB,CUDA Explicit Memory,1176,1,1,1024,2,float,1,196.275,6.13541,0.0245416,804.18
1120,A100-SXM4-80GB,CUDA Explicit Memory,1260,1,1,1024,2,float,1,196.429,6.56849,0.026274,860.945
1121,A100-SXM4-80GB,CUDA Explicit Memory,1351,1,1,1024,2,float,1,196.44,7.04247,0.0281699,923.07
1122,A100-SXM4-80GB,CUDA Explicit Memory,1448,1,1,1024,2,float,1,196.339,7.55201,0.030208,989.857
1123,A100-SXM4-80GB,CUDA Explicit Memory,1552,1,1,1024,2,float,1,196.277,8.09698,0.0323879,1061.29
1124,A100-SXM4-80GB,CUDA Explicit Memory,1663,1,1,1024,2,float,1,196.397,8.67075,0.034683,1136.49
1125,A100-SXM4-80GB,CUDA Explicit Memory,1782,1,1,1024,2,float,1,196.406,9.29077,0.0371631,1217.76
1126,A100-SXM4-80GB,CUDA Explicit Memory,1910,1,1,1024,2,float,1,196.391,9.9589,0.0398356,1305.33
1127,A100-SXM4-80GB,CUDA Explicit Memory,2048,1,1,1024,2,float,1,196.487,10.6732,0.0426929,1398.96
1128,A100-SXM4-80GB,CUDA Explicit Memory,2194,1,1,1024,2,float,1,196.396,11.4394,0.0457576,1499.39
1129,A100-SXM4-80GB,CUDA Explicit Memory,2352,1,1,1024,2,float,1,196.835,12.2359,0.0489436,1603.78
1130,A100-SXM4-80GB,CUDA Explicit Memory,2521,1,1,1024,2,float,1,196.983,13.1052,0.0524208,1717.72
1131,A100-SXM4-80GB,CUDA Explicit Memory,2702,1,1,1024,2,float,1,196.868,14.0543,0.0562174,1842.13
1132,A100-SXM4-80GB,CUDA Explicit Memory,2896,1,1,1024,2,float,1,196.881,15.0624,0.0602497,1974.26
1133,A100-SXM4-80GB,CUDA Explicit Memory,3104,1,1,1024,2,float,1,196.855,16.1464,0.0645856,2116.34
1134,A100-SXM4-80GB,CUDA Explicit Memory,3326,1,1,1024,2,float,1,196.798,17.3062,0.0692248,2268.36
1135,A100-SXM4-80GB,CUDA Explicit Memory,3565,1,1,1024,2,float,1,196.901,18.54,0.0741602,2430.08
1136,A100-SXM4-80GB,CUDA Explicit Memory,3821,1,1,1024,2,float,1,196.797,19.8819,0.0795277,2605.96
1137,A100-SXM4-80GB,CUDA Explicit Memory,4096,1,1,1024,2,float,1,196.861,21.306,0.0852239,2792.62
1138,A100-SXM4-80GB,CUDA Explicit Memory,4389,1,1,1024,2,float,1,196.793,22.8378,0.0913513,2993.4
1139,A100-SXM4-80GB,CUDA Explicit Memory,4705,1,1,1024,2,float,1,196.855,24.4744,0.0978976,3207.91
1140,A100-SXM4-80GB,CUDA Explicit Memory,5042,1,1,1024,2,float,1,196.901,26.2213,0.104885,3436.88
1141,A100-SXM4-80GB,CUDA Explicit Memory,5404,1,1,1024,2,float,1,196.887,28.1059,0.112424,3683.9
1142,A100-SXM4-80GB,CUDA Explicit Memory,5792,1,1,1024,2,float,1,196.87,30.1264,0.120506,3948.73
1143,A100-SXM4-80GB,CUDA Explicit Memory,6208,1,1,1024,2,float,1,196.939,32.2789,0.129116,4230.86
1144,A100-SXM4-80GB,CUDA Explicit Memory,6653,1,1,1024,2,float,1,196.739,34.6279,0.138512,4538.75
1145,A100-SXM4-80GB,CUDA Explicit Memory,7131,1,1,1024,2,float,1,196.86,37.093,0.148372,4861.85
1146,A100-SXM4-80GB,CUDA Explicit Memory,7643,1,1,1024,2,float,1,196.913,39.7456,0.158983,5209.54
1147,A100-SXM4-80GB,CUDA Explicit Memory,8192,1,1,1024,2,float,1,196.898,42.6038,0.170415,5584.17
1148,A100-SXM4-80GB,CUDA Explicit Memory,8779,1,1,1024,2,float,1,196.979,45.6379,0.182552,5981.86
1149,A100-SXM4-80GB,CUDA Explicit Memory,9410,1,1,1024,2,float,1,197.038,48.9034,0.195614,6409.87
1150,A100-SXM4-80GB,CUDA Explicit Memory,10085,1,1,1024,2,float,1,196.941,52.4372,0.209749,6873.05
1151,A100-SXM4-80GB,CUDA Explicit Memory,10809,1,1,1024,2,float,1,196.95,56.1991,0.224796,7366.13
1152,A100-SXM4-80GB,CUDA Explicit Memory,11585,1,1,1024,2,float,1,197.008,60.2161,0.240864,7892.64
1153,A100-SXM4-80GB,CUDA Explicit Memory,12416,1,1,1024,2,float,1,196.914,64.5661,0.258264,8462.81
1154,A100-SXM4-80GB,CUDA Explicit Memory,13307,1,1,1024,2,float,1,197.047,69.1528,0.276611,9063.99
1155,A100-SXM4-80GB,CUDA Explicit Memory,14263,1,1,1024,2,float,1,197.122,74.0928,0.296371,9711.49
1156,A100-SXM4-80GB,CUDA Explicit Memory,15286,1,1,1024,2,float,1,197.207,79.3727,0.317491,10403.5
1157,A100-SXM4-80GB,CUDA Explicit Memory,16384,1,1,1024,2,float,1,197.205,85.075,0.3403,11150.9
1158,A100-SXM4-80GB,CUDA Explicit Memory,17559,1,1,1024,2,float,1,197.259,91.1513,0.364605,11947.4
1159,A100-SXM4-80GB,CUDA Explicit Memory,18820,1,1,1024,2,float,1,197.226,97.7135,0.390854,12807.5
1160,A100-SXM4-80GB,CUDA Explicit Memory,20171,1,1,1024,2,float,1,197.371,104.651,0.418604,13716.8
1161,A100-SXM4-80GB,CUDA Explicit Memory,21618,1,1,1024,2,float,1,197.292,112.203,0.448813,14706.7
1162,A100-SXM4-80GB,CUDA Explicit Memory,23170,1,1,1024,2,float,1,197.325,120.239,0.480954,15759.9
1163,A100-SXM4-80GB,CUDA Explicit Memory,24833,1,1,1024,2,float,1,197.375,128.836,0.515343,16886.8
1164,A100-SXM4-80GB,CUDA Explicit Memory,26615,1,1,1024,2,float,1,197.353,138.097,0.552387,18100.6
1165,A100-SXM4-80GB,CUDA Explicit Memory,28526,1,1,1024,2,float,1,388.535,75.1814,0.300726,9854.17
1166,A100-SXM4-80GB,CUDA Explicit Memory,30573,1,1,1024,2,float,1,388.675,80.5474,0.32219,10557.5
1167,A100-SXM4-80GB,CUDA Explicit Memory,32768,1,1,1024,2,float,1,388.554,86.3572,0.345429,11319.0
1168,A100-SXM4-80GB,CUDA Explicit Memory,35119,1,1,1024,2,float,1,388.655,92.529,0.370116,12128.0
1169,A100-SXM4-80GB,CUDA Explicit Memory,37640,1,1,1024,2,float,1,388.674,99.1663,0.396665,12997.9
1170,A100-SXM4-80GB,CUDA Explicit Memory,40342,1,1,1024,2,float,1,388.63,106.297,0.425188,13932.6
1171,A100-SXM4-80GB,CUDA Explicit Memory,43237,1,1,1024,2,float,1,388.819,113.87,0.455479,14925.1
1172,A100-SXM4-80GB,CUDA Explicit Memory,46340,1,1,1024,2,float,1,389.006,121.983,0.487932,15988.6
1173,A100-SXM4-80GB,CUDA Explicit Memory,49667,1,1,1024,2,float,1,388.976,130.751,0.523004,17137.8
1174,A100-SXM4-80GB,CUDA Explicit Memory,53231,1,1,1024,2,float,1,389.16,140.067,0.560269,18358.9
1175,A100-SXM4-80GB,CUDA Explicit Memory,57052,1,1,1024,2,float,1,580.119,100.706,0.402822,13199.7
1176,A100-SXM4-80GB,CUDA Explicit Memory,61147,1,1,1024,2,float,1,580.196,107.92,0.431679,14145.2
1177,A100-SXM4-80GB,CUDA Explicit Memory,65536,1,1,1024,2,float,1,580.407,115.624,0.462495,15155.0
1178,A100-SXM4-80GB,CUDA Explicit Memory,70239,1,1,1024,2,float,1,580.313,123.941,0.495765,16245.2
1179,A100-SXM4-80GB,CUDA Explicit Memory,75281,1,1,1024,2,float,1,580.517,132.792,0.531166,17405.3
1180,A100-SXM4-80GB,CUDA Explicit Memory,80684,1,1,1024,2,float,1,580.601,142.301,0.569206,18651.7
1181,A100-SXM4-80GB,CUDA Explicit Memory,86475,1,1,1024,2,float,1,771.551,114.769,0.459077,15043.0
1182,A100-SXM4-80GB,CUDA Explicit Memory,92681,1,1,1024,2,float,1,772.01,122.933,0.491731,16113.1
1183,A100-SXM4-80GB,CUDA Explicit Memory,99334,1,1,1024,2,float,1,771.975,131.763,0.527053,17270.5
1184,A100-SXM4-80GB,CUDA Explicit Memory,106463,1,1,1024,2,float,1,772.32,141.157,0.564627,18501.7
1185,A100-SXM4-80GB,CUDA Explicit Memory,114104,1,1,1024,2,float,1,963.435,121.277,0.485108,15896.0
1186,A100-SXM4-80GB,CUDA Explicit Memory,122294,1,1,1024,2,float,1,963.205,130.013,0.520052,17041.1
1187,A100-SXM4-80GB,CUDA Explicit Memory,131072,1,1,1024,2,float,1,963.45,139.31,0.557238,18259.6
1188,A100-SXM4-80GB,CUDA Explicit Memory,140479,1,1,1024,2,float,1,1154.6,124.589,0.498355,16330.1
1189,A100-SXM4-80GB,CUDA Explicit Memory,150562,1,1,1024,2,float,1,1155.04,133.48,0.53392,17495.5
1190,A100-SXM4-80GB,CUDA Explicit Memory,161368,1,1,1024,2,float,1,1155.68,142.981,0.571925,18740.8
1191,A100-SXM4-80GB,CUDA Explicit Memory,172950,1,1,1024,2,float,1,1346.55,131.522,0.526088,17238.8
1192,A100-SXM4-80GB,CUDA Explicit Memory,185363,1,1,1024,2,float,1,1346.51,140.966,0.563864,18476.7
1193,A100-SXM4-80GB,CUDA Explicit Memory,198668,1,1,1024,2,float,1,1537.33,132.331,0.529324,17344.9
1194,A100-SXM4-80GB,CUDA Explicit Memory,212927,1,1,1024,2,float,1,1538.6,141.712,0.566847,18574.4
1195,A100-SXM4-80GB,CUDA Explicit Memory,228209,1,1,1024,2,float,1,1722.28,135.684,0.542736,17784.4
1196,A100-SXM4-80GB,CUDA Explicit Memory,244589,1,1,1024,2,float,1,1727.57,144.977,0.57991,19002.5
1197,A100-SXM4-80GB,CUDA Explicit Memory,262144,1,1,1024,2,float,1,1913.16,140.31,0.561239,18390.7
1198,A100-SXM4-80GB,CUDA Explicit Memory,280958,1,1,1024,2,float,1,2103.31,136.785,0.54714,17928.7
1199,A100-SXM4-80GB,CUDA Explicit Memory,301124,1,1,1024,2,float,1,2112.05,145.996,0.583983,19136.0
1200,A100-SXM4-80GB,CUDA Explicit Memory,322737,1,1,1024,2,float,1,2296.92,143.881,0.575524,18858.8
1201,A100-SXM4-80GB,CUDA Explicit Memory,345901,1,1,1024,2,float,1,2485.73,142.495,0.569979,18677.1
1202,A100-SXM4-80GB,CUDA Explicit Memory,370727,1,1,1024,2,float,1,2675.67,141.88,0.56752,18596.5
1203,A100-SXM4-80GB,CUDA Explicit Memory,397336,1,1,1024,2,float,1,2866.16,141.957,0.56783,18606.6
1204,A100-SXM4-80GB,CUDA Explicit Memory,425854,1,1,1024,2,float,1,3057.2,142.639,0.570555,18695.9
1205,A100-SXM4-80GB,CUDA Explicit Memory,456419,1,1,1024,2,float,1,3249.08,143.848,0.575392,18854.4
1206,A100-SXM4-80GB,CUDA Explicit Memory,489178,1,1,1024,2,float,1,3441.46,145.554,0.582216,19078.1
1207,A100-SXM4-80GB,CUDA Explicit Memory,524288,1,1,512,2,float,1,1822.37,147.3,0.589199,19306.9
1208,A100-SXM4-80GB,CUDA Explicit Memory,561917,1,1,512,2,float,1,2005.11,143.485,0.573938,18806.8
1209,A100-SXM4-80GB,CUDA Explicit Memory,602248,1,1,512,2,float,1,2105.36,146.46,0.585841,19196.8
1210,A100-SXM4-80GB,CUDA Explicit Memory,645474,1,1,512,2,float,1,2290.84,144.263,0.57705,18908.8
1211,A100-SXM4-80GB,CUDA Explicit Memory,691802,1,1,512,2,float,1,2480.46,142.797,0.571189,18716.7
1212,A100-SXM4-80GB,CUDA Explicit Memory,741455,1,1,512,2,float,1,2583.21,146.959,0.587835,19262.2
1213,A100-SXM4-80GB,CUDA Explicit Memory,794672,1,1,512,2,float,1,2773.29,146.711,0.586844,19229.7
1214,A100-SXM4-80GB,CUDA Explicit Memory,851708,1,1,512,2,float,1,2963.62,147.142,0.588569,19286.2
1215,A100-SXM4-80GB,CUDA Explicit Memory,912838,1,1,512,2,float,1,3242.72,144.13,0.576519,18891.4
1216,A100-SXM4-80GB,CUDA Explicit Memory,978356,1,1,512,2,float,1,3435.52,145.806,0.583222,19111.0
1217,A100-SXM4-80GB,CUDA Explicit Memory,1048576,1,1,128,2,float,1,909.8,147.524,0.590098,19336.3
1218,A100-SXM4-80GB,CUDA Explicit Memory,2,1,1,1024,2,float,2,195.445,0.0104786,4.19145e-05,1.37345
1219,A100-SXM4-80GB,CUDA Explicit Memory,3,1,1,1024,2,float,2,195.461,0.0157167,6.28667e-05,2.06002
1220,A100-SXM4-80GB,CUDA Explicit Memory,4,1,1,1024,2,float,2,195.397,0.0209625,8.38499e-05,2.74759
1221,A100-SXM4-80GB,CUDA Explicit Memory,5,1,1,1024,2,float,2,195.41,0.0262014,0.000104806,3.43427
1222,A100-SXM4-80GB,CUDA Explicit Memory,6,1,1,1024,2,float,2,195.458,0.0314339,0.000125736,4.1201
1223,A100-SXM4-80GB,CUDA Explicit Memory,7,1,1,1024,2,float,2,195.425,0.036679,0.000146716,4.80759
1224,A100-SXM4-80GB,CUDA Explicit Memory,8,1,1,1024,2,float,2,195.44,0.0419157,0.000167663,5.49398
1225,A100-SXM4-80GB,CUDA Explicit Memory,9,1,1,1024,2,float,2,195.418,0.0471604,0.000188641,6.1814
1226,A100-SXM4-80GB,CUDA Explicit Memory,10,1,1,1024,2,float,2,195.413,0.0524018,0.000209607,6.86841
1227,A100-SXM4-80GB,CUDA Explicit Memory,11,1,1,1024,2,float,2,195.467,0.0576262,0.000230505,7.55317
1228,A100-SXM4-80GB,CUDA Explicit Memory,12,1,1,1024,2,float,2,195.486,0.0628588,0.000251435,8.23903
1229,A100-SXM4-80GB,CUDA Explicit Memory,13,1,1,1024,2,float,2,195.448,0.0681103,0.000272441,8.92735
1230,A100-SXM4-80GB,CUDA Explicit Memory,14,1,1,1024,2,float,2,195.433,0.073355,0.00029342,9.61479
1231,A100-SXM4-80GB,CUDA Explicit Memory,16,1,1,1024,2,float,2,195.394,0.083851,0.000335404,10.9905
1232,A100-SXM4-80GB,CUDA Explicit Memory,17,1,1,1024,2,float,2,195.41,0.0890845,0.000356338,11.6765
1233,A100-SXM4-80GB,CUDA Explicit Memory,18,1,1,1024,2,float,2,195.417,0.0943214,0.000377286,12.3629
1234,A100-SXM4-80GB,CUDA Explicit Memory,19,1,1,1024,2,float,2,195.431,0.0995544,0.000398218,13.0488
1235,A100-SXM4-80GB,CUDA Explicit Memory,21,1,1,1024,2,float,2,195.4,0.110051,0.000440206,14.4247
1236,A100-SXM4-80GB,CUDA Explicit Memory,22,1,1,1024,2,float,2,195.534,0.115213,0.00046085,15.1011
1237,A100-SXM4-80GB,CUDA Explicit Memory,24,1,1,1024,2,float,2,195.444,0.125745,0.000502978,16.4816
1238,A100-SXM4-80GB,CUDA Explicit Memory,25,1,1,1024,2,float,2,195.428,0.130995,0.000523979,17.1697
1239,A100-SXM4-80GB,CUDA Explicit Memory,27,1,1,1024,2,float,2,195.41,0.141487,0.000565947,18.545
1240,A100-SXM4-80GB,CUDA Explicit Memory,29,1,1,1024,2,float,2,195.547,0.151861,0.000607445,19.9048
1241,A100-SXM4-80GB,CUDA Explicit Memory,32,1,1,1024,2,float,2,195.463,0.167643,0.00067057,21.9732
1242,A100-SXM4-80GB,CUDA Explicit Memory,34,1,1,1024,2,float,2,195.492,0.178094,0.000712375,23.3431
1243,A100-SXM4-80GB,CUDA Explicit Memory,36,1,1,1024,2,float,2,195.453,0.188608,0.000754431,24.7212
1244,A100-SXM4-80GB,CUDA Explicit Memory,39,1,1,1024,2,float,2,195.577,0.204195,0.000816782,26.7643
1245,A100-SXM4-80GB,CUDA Explicit Memory,42,1,1,1024,2,float,2,195.494,0.219997,0.000879987,28.8354
1246,A100-SXM4-80GB,CUDA Explicit Memory,45,1,1,1024,2,float,2,195.414,0.235807,0.00094323,30.9077
1247,A100-SXM4-80GB,CUDA Explicit Memory,48,1,1,1024,2,float,2,195.436,0.2515,0.001006,32.9645
1248,A100-SXM4-80GB,CUDA Explicit Memory,51,1,1,1024,2,float,2,195.516,0.267108,0.00106843,35.0104
1249,A100-SXM4-80GB,CUDA Explicit Memory,55,1,1,1024,2,float,2,195.479,0.288113,0.00115245,37.7635
1250,A100-SXM4-80GB,CUDA Explicit Memory,59,1,1,1024,2,float,2,195.455,0.309104,0.00123642,40.5149
1251,A100-SXM4-80GB,CUDA Explicit Memory,64,1,1,1024,2,float,2,195.446,0.335316,0.00134126,43.9505
1252,A100-SXM4-80GB,CUDA Explicit Memory,68,1,1,1024,2,float,2,195.447,0.35627,0.00142508,46.6971
1253,A100-SXM4-80GB,CUDA Explicit Memory,73,1,1,1024,2,float,2,195.539,0.382287,0.00152915,50.1071
1254,A100-SXM4-80GB,CUDA Explicit Memory,78,1,1,1024,2,float,2,195.563,0.408421,0.00163368,53.5325
1255,A100-SXM4-80GB,CUDA Explicit Memory,84,1,1,1024,2,float,2,195.543,0.439883,0.00175953,57.6563
1256,A100-SXM4-80GB,CUDA Explicit Memory,90,1,1,1024,2,float,2,195.54,0.471309,0.00188524,61.7754
1257,A100-SXM4-80GB,CUDA Explicit Memory,97,1,1,1024,2,float,2,195.679,0.507608,0.00203043,66.5332
1258,A100-SXM4-80GB,CUDA Explicit Memory,103,1,1,1024,2,float,2,195.666,0.53904,0.00215616,70.653
1259,A100-SXM4-80GB,CUDA Explicit Memory,111,1,1,1024,2,float,2,195.661,0.580923,0.00232369,76.1428
1260,A100-SXM4-80GB,CUDA Explicit Memory,119,1,1,1024,2,float,2,195.447,0.623473,0.00249389,81.7199
1261,A100-SXM4-80GB,CUDA Explicit Memory,128,1,1,1024,2,float,2,195.802,0.66941,0.00267764,87.7409
1262,A100-SXM4-80GB,CUDA Explicit Memory,137,1,1,1024,2,float,2,196.235,0.7149,0.0028596,93.7033
1263,A100-SXM4-80GB,CUDA Explicit Memory,147,1,1,1024,2,float,2,196.262,0.766976,0.0030679,100.529
1264,A100-SXM4-80GB,CUDA Explicit Memory,157,1,1,1024,2,float,2,196.225,0.819306,0.00327722,107.388
1265,A100-SXM4-80GB,CUDA Explicit Memory,168,1,1,1024,2,float,2,196.253,0.876583,0.00350633,114.896
1266,A100-SXM4-80GB,CUDA Explicit Memory,181,1,1,1024,2,float,2,196.218,0.944584,0.00377834,123.808
1267,A100-SXM4-80GB,CUDA Explicit Memory,194,1,1,1024,2,float,2,196.299,1.01201,0.00404804,132.646
1268,A100-SXM4-80GB,CUDA Explicit Memory,207,1,1,1024,2,float,2,196.628,1.07801,0.00431205,141.297
1269,A100-SXM4-80GB,CUDA Explicit Memory,222,1,1,1024,2,float,2,196.313,1.15799,0.00463195,151.78
1270,A100-SXM4-80GB,CUDA Explicit Memory,238,1,1,1024,2,float,2,196.376,1.24105,0.00496418,162.666
1271,A100-SXM4-80GB,CUDA Explicit Memory,256,1,1,1024,2,float,2,196.501,1.33406,0.00533625,174.858
1272,A100-SXM4-80GB,CUDA Explicit Memory,274,1,1,1024,2,float,2,196.342,1.42902,0.00571608,187.305
1273,A100-SXM4-80GB,CUDA Explicit Memory,294,1,1,1024,2,float,2,196.38,1.53303,0.00613211,200.937
1274,A100-SXM4-80GB,CUDA Explicit Memory,315,1,1,1024,2,float,2,196.347,1.64281,0.00657123,215.326
1275,A100-SXM4-80GB,CUDA Explicit Memory,337,1,1,1024,2,float,2,196.319,1.75779,0.00703116,230.397
1276,A100-SXM4-80GB,CUDA Explicit Memory,362,1,1,1024,2,float,2,196.297,1.8884,0.00755362,247.517
1277,A100-SXM4-80GB,CUDA Explicit Memory,388,1,1,1024,2,float,2,196.428,2.02268,0.00809072,265.117
1278,A100-SXM4-80GB,CUDA Explicit Memory,415,1,1,1024,2,float,2,196.459,2.1631,0.00865239,283.521
1279,A100-SXM4-80GB,CUDA Explicit Memory,445,1,1,1024,2,float,2,196.397,2.3202,0.00928081,304.114
1280,A100-SXM4-80GB,CUDA Explicit Memory,477,1,1,1024,2,float,2,196.473,2.48608,0.0099443,325.855
1281,A100-SXM4-80GB,CUDA Explicit Memory,512,1,1,1024,2,float,2,196.451,2.6688,0.0106752,349.805
1282,A100-SXM4-80GB,CUDA Explicit Memory,548,1,1,1024,2,float,2,196.465,2.85624,0.011425,374.373
1283,A100-SXM4-80GB,CUDA Explicit Memory,588,1,1,1024,2,float,2,196.508,3.06405,0.0122562,401.611
1284,A100-SXM4-80GB,CUDA Explicit Memory,630,1,1,1024,2,float,2,196.581,3.28169,0.0131268,430.138
1285,A100-SXM4-80GB,CUDA Explicit Memory,675,1,1,1024,2,float,2,196.607,3.51564,0.0140626,460.802
1286,A100-SXM4-80GB,CUDA Explicit Memory,724,1,1,1024,2,float,2,196.481,3.77327,0.0150931,494.57
1287,A100-SXM4-80GB,CUDA Explicit Memory,776,1,1,1024,2,float,2,196.405,4.04585,0.0161834,530.297
1288,A100-SXM4-80GB,CUDA Explicit Memory,831,1,1,1024,2,float,2,196.4,4.33271,0.0173308,567.897
1289,A100-SXM4-80GB,CUDA Explicit Memory,891,1,1,1024,2,float,2,196.411,4.64528,0.0185811,608.866
1290,A100-SXM4-80GB,CUDA Explicit Memory,955,1,1,1024,2,float,2,196.385,4.97962,0.0199185,652.688
1291,A100-SXM4-80GB,CUDA Explicit Memory,1024,1,1,1024,2,float,2,196.568,5.33441,0.0213376,699.191
1292,A100-SXM4-80GB,CUDA Explicit Memory,1097,1,1,1024,2,float,2,196.501,5.71664,0.0228666,749.291
1293,A100-SXM4-80GB,CUDA Explicit Memory,1176,1,1,1024,2,float,2,196.689,6.12248,0.0244899,802.486
1294,A100-SXM4-80GB,CUDA Explicit Memory,1260,1,1,1024,2,float,2,196.935,6.55161,0.0262064,858.732
1295,A100-SXM4-80GB,CUDA Explicit Memory,1351,1,1,1024,2,float,2,196.8,7.0296,0.0281184,921.384
1296,A100-SXM4-80GB,CUDA Explicit Memory,1448,1,1,1024,2,float,2,196.884,7.53109,0.0301244,987.115
1297,A100-SXM4-80GB,CUDA Explicit Memory,1552,1,1,1024,2,float,2,196.764,8.07692,0.0323077,1058.66
1298,A100-SXM4-80GB,CUDA Explicit Memory,1663,1,1,1024,2,float,2,196.781,8.65386,0.0346154,1134.28
1299,A100-SXM4-80GB,CUDA Explicit Memory,1782,1,1,1024,2,float,2,196.759,9.27413,0.0370965,1215.58
1300,A100-SXM4-80GB,CUDA Explicit Memory,1910,1,1,1024,2,float,2,196.812,9.93759,0.0397504,1302.54
1301,A100-SXM4-80GB,CUDA Explicit Memory,2048,1,1,1024,2,float,2,196.794,10.6566,0.0426263,1396.78
1302,A100-SXM4-80GB,CUDA Explicit Memory,2194,1,1,1024,2,float,2,196.718,11.4207,0.0456827,1496.93
1303,A100-SXM4-80GB,CUDA Explicit Memory,2352,1,1,1024,2,float,2,196.799,12.2381,0.0489525,1604.08
1304,A100-SXM4-80GB,CUDA Explicit Memory,2521,1,1,1024,2,float,2,196.74,13.1214,0.0524856,1719.85
1305,A100-SXM4-80GB,CUDA Explicit Memory,2702,1,1,1024,2,float,2,196.831,14.0569,0.0562277,1842.47
