,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,time,mlups,bandwidth,compute
224,A100-SXM4-80GB,CUDA Explicit Memory,35962749,1,1,2,2,double,0.673212,106839.0,1709.43,106.839
225,A100-SXM4-80GB,CUDA Explicit Memory,38543920,1,1,2,2,double,0.72285,106644.0,1706.31,106.644
226,A100-SXM4-80GB,CUDA Explicit Memory,41310351,1,1,2,2,double,0.772127,107004.0,1712.06,107.004
227,A100-SXM4-80GB,CUDA Explicit Memory,44275338,1,1,2,2,double,0.828258,106912.0,1710.59,106.912
228,A100-SXM4-80GB,CUDA Explicit Memory,47453132,1,1,2,2,double,0.885662,107159.0,1714.54,107.159
229,A100-SXM4-80GB,CUDA Explicit Memory,50859008,1,1,2,2,double,0.951873,106861.0,1709.77,106.861
230,A100-SXM4-80GB,CUDA Explicit Memory,54509335,1,1,2,2,double,1.01593,107309.0,1716.95,107.309
231,A100-SXM4-80GB,CUDA Explicit Memory,58421659,1,1,2,2,double,1.08384,107805.0,1724.87,107.805
232,A100-SXM4-80GB,CUDA Explicit Memory,62614784,1,1,2,2,double,1.16285,107692.0,1723.07,107.692
233,A100-SXM4-80GB,CUDA Explicit Memory,67108864,1,1,2,2,double,1.24181,108083.0,1729.32,108.083
234,A100-SXM4-80GB,CUDA Explicit Memory,71925499,1,1,2,2,double,1.32891,108247.0,1731.96,108.247
235,A100-SXM4-80GB,CUDA Explicit Memory,77087841,1,1,2,2,double,1.42686,108052.0,1728.84,108.052
236,A100-SXM4-80GB,CUDA Explicit Memory,82620702,1,1,2,2,double,1.52493,108360.0,1733.76,108.36
237,A100-SXM4-80GB,CUDA Explicit Memory,88550676,1,1,2,2,double,1.63411,108378.0,1734.04,108.378
238,A100-SXM4-80GB,CUDA Explicit Memory,94906265,1,1,2,2,double,1.75008,108459.0,1735.35,108.459
239,A100-SXM4-80GB,CUDA Explicit Memory,101718016,1,1,2,2,double,1.87156,108699.0,1739.18,108.699
240,A100-SXM4-80GB,CUDA Explicit Memory,109018671,1,1,2,2,double,2.00952,108502.0,1736.03,108.502
241,A100-SXM4-80GB,CUDA Explicit Memory,116843318,1,1,2,2,double,2.15198,108592.0,1737.47,108.592
242,A100-SXM4-80GB,CUDA Explicit Memory,125229568,1,1,2,2,double,2.30741,108545.0,1736.73,108.545
243,A100-SXM4-80GB,CUDA Explicit Memory,134217728,1,1,2,2,double,2.46818,108758.0,1740.13,108.758
244,A100-SXM4-80GB,CUDA Explicit Memory,143850999,1,1,2,2,double,2.6467,108702.0,1739.23,108.702
245,A100-SXM4-80GB,CUDA Explicit Memory,154175683,1,1,2,2,double,2.83445,108787.0,1740.6,108.787
246,A100-SXM4-80GB,CUDA Explicit Memory,165241405,1,1,2,2,double,3.04721,108454.0,1735.27,108.454
247,A100-SXM4-80GB,CUDA Explicit Memory,177101353,1,1,2,2,double,3.25256,108900.0,1742.4,108.9
248,A100-SXM4-80GB,CUDA Explicit Memory,189812531,1,1,2,2,double,3.48507,108929.0,1742.87,108.929
249,A100-SXM4-80GB,CUDA Explicit Memory,203436033,1,1,2,2,double,3.73807,108846.0,1741.53,108.846
250,A100-SXM4-80GB,CUDA Explicit Memory,218037342,1,1,2,2,double,4.00122,108986.0,1743.77,108.986
251,A100-SXM4-80GB,CUDA Explicit Memory,233686637,1,1,2,2,double,4.30313,108612.0,1737.8,108.612
252,A100-SXM4-80GB,CUDA Explicit Memory,250459136,1,1,2,2,double,4.59701,108966.0,1743.46,108.966
253,A100-SXM4-80GB,CUDA Explicit Memory,268435456,1,1,2,2,double,4.92625,108982.0,1743.71,108.982
254,A100-SXM4-80GB,CUDA Explicit Memory,287701998,1,1,2,2,double,5.27891,109000.0,1744.01,109.0
255,A100-SXM4-80GB,CUDA Explicit Memory,308351366,1,1,2,2,double,5.65461,109062.0,1744.99,109.062
256,A100-SXM4-80GB,CUDA Explicit Memory,330482811,1,1,2,2,double,6.05927,109083.0,1745.33,109.083
257,A100-SXM4-80GB,CUDA Explicit Memory,354202707,1,1,2,2,double,6.48848,109179.0,1746.86,109.179
258,A100-SXM4-80GB,CUDA Explicit Memory,379625062,1,1,2,2,double,6.9571,109133.0,1746.13,109.133
259,A100-SXM4-80GB,CUDA Explicit Memory,406872067,1,1,2,2,double,7.45601,109139.0,1746.23,109.139
260,A100-SXM4-80GB,CUDA Explicit Memory,436074684,1,1,2,2,double,7.99103,109141.0,1746.26,109.141
261,A100-SXM4-80GB,CUDA Explicit Memory,467373274,1,1,2,2,double,8.56029,109196.0,1747.13,109.196
262,A100-SXM4-80GB,CUDA Explicit Memory,500918273,1,1,2,2,double,9.17075,109243.0,1747.88,109.243
263,A100-SXM4-80GB,CUDA Explicit Memory,536870912,1,1,2,2,double,9.83544,109171.0,1746.73,109.171
264,A100-SXM4-80GB,CUDA Explicit Memory,575403996,1,1,2,2,double,10.538,109206.0,1747.29,109.206
265,A100-SXM4-80GB,CUDA Explicit Memory,616702733,1,1,2,2,double,11.2976,109174.0,1746.78,109.174
266,A100-SXM4-80GB,CUDA Explicit Memory,660965623,1,1,2,2,double,12.1097,109163.0,1746.61,109.163
267,A100-SXM4-80GB,CUDA Explicit Memory,708405415,1,1,2,2,double,12.978,109170.0,1746.72,109.17
268,A100-SXM4-80GB,CUDA Explicit Memory,759250124,1,1,2,2,double,13.9121,109150.0,1746.39,109.15
269,A100-SXM4-80GB,CUDA Explicit Memory,813744135,1,1,2,2,double,14.911,109147.0,1746.35,109.147
270,A100-SXM4-80GB,CUDA Explicit Memory,872149369,1,1,2,2,double,15.9835,109131.0,1746.1,109.131
271,A100-SXM4-80GB,CUDA Explicit Memory,934746549,1,1,2,2,double,17.134,109110.0,1745.76,109.11
272,A100-SXM4-80GB,CUDA Explicit Memory,1001836546,1,1,2,2,double,18.3676,109087.0,1745.4,109.087
273,A100-SXM4-80GB,CUDA Explicit Memory,1073741824,1,1,2,2,double,19.6792,109125.0,1746.0,109.125
274,A100-SXM4-80GB,CUDA Explicit Memory,2,1,1,1024,2,float,2.45314,0.834847,0.00667878,0.000834847
275,A100-SXM4-80GB,CUDA Explicit Memory,3,1,1,1024,2,float,2.44922,1.25428,0.0100342,0.00125428
276,A100-SXM4-80GB,CUDA Explicit Memory,4,1,1,1024,2,float,2.61149,1.56846,0.0125476,0.00156846
277,A100-SXM4-80GB,CUDA Explicit Memory,5,1,1,1024,2,float,2.48637,2.05923,0.0164738,0.00205923
278,A100-SXM4-80GB,CUDA Explicit Memory,6,1,1,1024,2,float,2.39842,2.56169,0.0204935,0.00256169
279,A100-SXM4-80GB,CUDA Explicit Memory,7,1,1,1024,2,float,2.39136,2.99746,0.0239797,0.00299746
280,A100-SXM4-80GB,CUDA Explicit Memory,8,1,1,1024,2,float,2.3604,3.4706,0.0277648,0.0034706
281,A100-SXM4-80GB,CUDA Explicit Memory,9,1,1,1024,2,float,2.37109,3.88682,0.0310945,0.00388682
282,A100-SXM4-80GB,CUDA Explicit Memory,10,1,1,1024,2,float,2.2715,4.50803,0.0360642,0.00450803
283,A100-SXM4-80GB,CUDA Explicit Memory,11,1,1,1024,2,float,2.27129,4.95929,0.0396743,0.00495929
284,A100-SXM4-80GB,CUDA Explicit Memory,12,1,1,1024,2,float,2.26497,5.42523,0.0434019,0.00542523
285,A100-SXM4-80GB,CUDA Explicit Memory,13,1,1,1024,2,float,2.52004,5.28246,0.0422597,0.00528246
286,A100-SXM4-80GB,CUDA Explicit Memory,14,1,1,1024,2,float,2.4679,5.80898,0.0464718,0.00580898
287,A100-SXM4-80GB,CUDA Explicit Memory,16,1,1,1024,2,float,2.37742,6.89149,0.0551319,0.00689149
288,A100-SXM4-80GB,CUDA Explicit Memory,17,1,1,1024,2,float,2.27457,7.65331,0.0612265,0.00765331
289,A100-SXM4-80GB,CUDA Explicit Memory,18,1,1,1024,2,float,2.37508,7.76058,0.0620846,0.00776058
290,A100-SXM4-80GB,CUDA Explicit Memory,19,1,1,1024,2,float,2.25777,8.61736,0.0689389,0.00861736
291,A100-SXM4-80GB,CUDA Explicit Memory,21,1,1,1024,2,float,2.61799,8.21394,0.0657115,0.00821394
292,A100-SXM4-80GB,CUDA Explicit Memory,22,1,1,1024,2,float,2.70807,8.31884,0.0665507,0.00831884
293,A100-SXM4-80GB,CUDA Explicit Memory,24,1,1,1024,2,float,2.6815,9.16503,0.0733202,0.00916503
294,A100-SXM4-80GB,CUDA Explicit Memory,25,1,1,1024,2,float,2.53029,10.1174,0.0809394,0.0101174
295,A100-SXM4-80GB,CUDA Explicit Memory,27,1,1,1024,2,float,2.42092,11.4204,0.0913636,0.0114204
296,A100-SXM4-80GB,CUDA Explicit Memory,29,1,1,1024,2,float,2.27897,13.0304,0.104244,0.0130304
297,A100-SXM4-80GB,CUDA Explicit Memory,32,1,1,1024,2,float,2.27752,14.3876,0.115101,0.0143876
298,A100-SXM4-80GB,CUDA Explicit Memory,34,1,1,1024,2,float,2.25311,15.4524,0.123619,0.0154524
299,A100-SXM4-80GB,CUDA Explicit Memory,36,1,1,1024,2,float,2.38807,15.4368,0.123494,0.0154368
300,A100-SXM4-80GB,CUDA Explicit Memory,39,1,1,1024,2,float,2.49343,16.0165,0.128132,0.0160165
301,A100-SXM4-80GB,CUDA Explicit Memory,42,1,1,1024,2,float,2.36134,18.2134,0.145707,0.0182134
302,A100-SXM4-80GB,CUDA Explicit Memory,45,1,1,1024,2,float,2.37949,19.3655,0.154924,0.0193655
303,A100-SXM4-80GB,CUDA Explicit Memory,48,1,1,1024,2,float,2.23833,21.9592,0.175674,0.0219592
304,A100-SXM4-80GB,CUDA Explicit Memory,51,1,1,1024,2,float,2.40362,21.7273,0.173818,0.0217273
305,A100-SXM4-80GB,CUDA Explicit Memory,55,1,1,1024,2,float,2.25951,24.9257,0.199406,0.0249257
306,A100-SXM4-80GB,CUDA Explicit Memory,59,1,1,1024,2,float,2.49646,24.2007,0.193605,0.0242007
307,A100-SXM4-80GB,CUDA Explicit Memory,64,1,1,1024,2,float,2.60273,25.1797,0.201438,0.0251797
308,A100-SXM4-80GB,CUDA Explicit Memory,68,1,1,1024,2,float,2.26119,30.7945,0.246356,0.0307945
309,A100-SXM4-80GB,CUDA Explicit Memory,73,1,1,1024,2,float,2.26342,33.0261,0.264209,0.0330261
310,A100-SXM4-80GB,CUDA Explicit Memory,78,1,1,1024,2,float,2.26557,35.2546,0.282037,0.0352546
311,A100-SXM4-80GB,CUDA Explicit Memory,84,1,1,1024,2,float,2.96974,28.9642,0.231713,0.0289642
312,A100-SXM4-80GB,CUDA Explicit Memory,90,1,1,1024,2,float,2.50302,36.8195,0.294556,0.0368195
313,A100-SXM4-80GB,CUDA Explicit Memory,97,1,1,1024,2,float,2.43129,40.854,0.326832,0.040854
314,A100-SXM4-80GB,CUDA Explicit Memory,103,1,1,1024,2,float,2.71752,38.8119,0.310495,0.0388119
315,A100-SXM4-80GB,CUDA Explicit Memory,111,1,1,1024,2,float,2.27218,50.0243,0.400194,0.0500243
316,A100-SXM4-80GB,CUDA Explicit Memory,119,1,1,1024,2,float,2.29408,53.1176,0.424941,0.0531176
317,A100-SXM4-80GB,CUDA Explicit Memory,128,1,1,1024,2,float,2.28583,57.341,0.458728,0.057341
318,A100-SXM4-80GB,CUDA Explicit Memory,137,1,1,1024,2,float,2.47155,56.7611,0.454089,0.0567611
319,A100-SXM4-80GB,CUDA Explicit Memory,147,1,1,1024,2,float,2.64513,56.9077,0.455262,0.0569077
320,A100-SXM4-80GB,CUDA Explicit Memory,157,1,1,1024,2,float,2.38904,67.294,0.538352,0.067294
321,A100-SXM4-80GB,CUDA Explicit Memory,168,1,1,1024,2,float,2.282,75.3866,0.603093,0.0753866
322,A100-SXM4-80GB,CUDA Explicit Memory,181,1,1,1024,2,float,2.31965,79.9017,0.639213,0.0799017
323,A100-SXM4-80GB,CUDA Explicit Memory,194,1,1,1024,2,float,2.36332,84.0581,0.672465,0.0840581
324,A100-SXM4-80GB,CUDA Explicit Memory,207,1,1,1024,2,float,2.27852,93.0288,0.744231,0.0930288
325,A100-SXM4-80GB,CUDA Explicit Memory,222,1,1,1024,2,float,2.30452,98.6444,0.789155,0.0986444
326,A100-SXM4-80GB,CUDA Explicit Memory,238,1,1,1024,2,float,2.31158,105.431,0.843446,0.105431
327,A100-SXM4-80GB,CUDA Explicit Memory,256,1,1,1024,2,float,2.2917,114.388,0.915106,0.114388
328,A100-SXM4-80GB,CUDA Explicit Memory,274,1,1,1024,2,float,2.54008,110.46,0.883677,0.11046
329,A100-SXM4-80GB,CUDA Explicit Memory,294,1,1,1024,2,float,2.54037,118.509,0.948071,0.118509
330,A100-SXM4-80GB,CUDA Explicit Memory,315,1,1,1024,2,float,2.54378,126.803,1.01443,0.126803
331,A100-SXM4-80GB,CUDA Explicit Memory,337,1,1,1024,2,float,2.55805,134.903,1.07922,0.134903
332,A100-SXM4-80GB,CUDA Explicit Memory,362,1,1,1024,2,float,2.67803,138.418,1.10735,0.138418
333,A100-SXM4-80GB,CUDA Explicit Memory,388,1,1,1024,2,float,2.68035,148.231,1.18585,0.148231
334,A100-SXM4-80GB,CUDA Explicit Memory,415,1,1,1024,2,float,2.70258,157.242,1.25794,0.157242
335,A100-SXM4-80GB,CUDA Explicit Memory,445,1,1,1024,2,float,2.84516,160.16,1.28128,0.16016
336,A100-SXM4-80GB,CUDA Explicit Memory,477,1,1,1024,2,float,2.61736,186.619,1.49295,0.186619
337,A100-SXM4-80GB,CUDA Explicit Memory,512,1,1,1024,2,float,3.09821,169.223,1.35378,0.169223
338,A100-SXM4-80GB,CUDA Explicit Memory,548,1,1,1024,2,float,2.63976,212.577,1.70062,0.212577
339,A100-SXM4-80GB,CUDA Explicit Memory,588,1,1,1024,2,float,2.63801,228.245,1.82596,0.228245
340,A100-SXM4-80GB,CUDA Explicit Memory,630,1,1,1024,2,float,2.66136,242.402,1.93922,0.242402
341,A100-SXM4-80GB,CUDA Explicit Memory,675,1,1,1024,2,float,2.58041,267.865,2.14292,0.267865
342,A100-SXM4-80GB,CUDA Explicit Memory,724,1,1,1024,2,float,2.75339,269.259,2.15407,0.269259
343,A100-SXM4-80GB,CUDA Explicit Memory,776,1,1,1024,2,float,2.68015,296.485,2.37188,0.296485
344,A100-SXM4-80GB,CUDA Explicit Memory,831,1,1,1024,2,float,2.88124,295.339,2.36271,0.295339
345,A100-SXM4-80GB,CUDA Explicit Memory,891,1,1,1024,2,float,2.88262,316.513,2.5321,0.316513
346,A100-SXM4-80GB,CUDA Explicit Memory,955,1,1,1024,2,float,3.15685,309.777,2.47822,0.309777
347,A100-SXM4-80GB,CUDA Explicit Memory,1024,1,1,1024,2,float,2.59993,403.31,3.22648,0.40331
348,A100-SXM4-80GB,CUDA Explicit Memory,1097,1,1,1024,2,float,2.77311,405.079,3.24063,0.405079
349,A100-SXM4-80GB,CUDA Explicit Memory,1176,1,1,1024,2,float,2.80545,429.244,3.43395,0.429244
350,A100-SXM4-80GB,CUDA Explicit Memory,1260,1,1,1024,2,float,2.81767,457.911,3.66328,0.457911
351,A100-SXM4-80GB,CUDA Explicit Memory,1351,1,1,1024,2,float,2.71298,509.928,4.07942,0.509928
352,A100-SXM4-80GB,CUDA Explicit Memory,1448,1,1,1024,2,float,2.92218,507.414,4.05931,0.507414
353,A100-SXM4-80GB,CUDA Explicit Memory,1552,1,1,1024,2,float,2.90363,547.332,4.37865,0.547332
354,A100-SXM4-80GB,CUDA Explicit Memory,1663,1,1,1024,2,float,2.63681,645.823,5.16658,0.645823
355,A100-SXM4-80GB,CUDA Explicit Memory,1782,1,1,1024,2,float,2.71576,671.919,5.37535,0.671919
356,A100-SXM4-80GB,CUDA Explicit Memory,1910,1,1,1024,2,float,2.86745,682.084,5.45667,0.682084
357,A100-SXM4-80GB,CUDA Explicit Memory,2048,1,1,1024,2,float,2.89326,724.841,5.79873,0.724841
358,A100-SXM4-80GB,CUDA Explicit Memory,2194,1,1,1024,2,float,3.21319,699.198,5.59358,0.699198
359,A100-SXM4-80GB,CUDA Explicit Memory,2352,1,1,1024,2,float,3.13233,768.9,6.1512,0.7689
360,A100-SXM4-80GB,CUDA Explicit Memory,2521,1,1,1024,2,float,2.84327,907.935,7.26348,0.907935
361,A100-SXM4-80GB,CUDA Explicit Memory,2702,1,1,1024,2,float,2.80821,985.271,7.88217,0.985271
362,A100-SXM4-80GB,CUDA Explicit Memory,2896,1,1,1024,2,float,2.7072,1095.41,8.76331,1.09541
363,A100-SXM4-80GB,CUDA Explicit Memory,3104,1,1,1024,2,float,2.58775,1228.28,9.82627,1.22828
364,A100-SXM4-80GB,CUDA Explicit Memory,3326,1,1,1024,2,float,3.15232,1080.42,8.64335,1.08042
365,A100-SXM4-80GB,CUDA Explicit Memory,3565,1,1,1024,2,float,2.8025,1302.61,10.4209,1.30261
366,A100-SXM4-80GB,CUDA Explicit Memory,3821,1,1,1024,2,float,2.83236,1381.43,11.0515,1.38143
367,A100-SXM4-80GB,CUDA Explicit Memory,4096,1,1,1024,2,float,2.59782,1614.55,12.9164,1.61455
368,A100-SXM4-80GB,CUDA Explicit Memory,4389,1,1,1024,2,float,2.9267,1535.63,12.2851,1.53563
369,A100-SXM4-80GB,CUDA Explicit Memory,4705,1,1,1024,2,float,2.79271,1725.18,13.8014,1.72518
370,A100-SXM4-80GB,CUDA Explicit Memory,5042,1,1,1024,2,float,3.18237,1622.38,12.979,1.62238
371,A100-SXM4-80GB,CUDA Explicit Memory,5404,1,1,1024,2,float,3.19026,1734.56,13.8765,1.73456
372,A100-SXM4-80GB,CUDA Explicit Memory,5792,1,1,1024,2,float,2.69938,2197.17,17.5774,2.19717
373,A100-SXM4-80GB,CUDA Explicit Memory,6208,1,1,1024,2,float,2.59206,2452.49,19.6199,2.45249
374,A100-SXM4-80GB,CUDA Explicit Memory,6653,1,1,1024,2,float,2.91302,2338.69,18.7096,2.33869
375,A100-SXM4-80GB,CUDA Explicit Memory,7131,1,1,1024,2,float,3.01036,2425.67,19.4054,2.42567
376,A100-SXM4-80GB,CUDA Explicit Memory,7643,1,1,1024,2,float,2.72998,2866.85,22.9348,2.86685
377,A100-SXM4-80GB,CUDA Explicit Memory,8192,1,1,1024,2,float,3.125,2684.35,21.4748,2.68435
378,A100-SXM4-80GB,CUDA Explicit Memory,8779,1,1,1024,2,float,2.64553,3398.07,27.1845,3.39807
379,A100-SXM4-80GB,CUDA Explicit Memory,9410,1,1,1024,2,float,3.11915,3089.25,24.714,3.08925
380,A100-SXM4-80GB,CUDA Explicit Memory,10085,1,1,1024,2,float,2.65423,3890.79,31.1263,3.89079
381,A100-SXM4-80GB,CUDA Explicit Memory,10809,1,1,1024,2,float,3.10034,3570.07,28.5606,3.57007
382,A100-SXM4-80GB,CUDA Explicit Memory,11585,1,1,1024,2,float,2.64622,4483.01,35.8641,4.48301
383,A100-SXM4-80GB,CUDA Explicit Memory,12416,1,1,1024,2,float,2.87425,4423.42,35.3873,4.42342
384,A100-SXM4-80GB,CUDA Explicit Memory,13307,1,1,1024,2,float,2.84221,4794.28,38.3542,4.79428
385,A100-SXM4-80GB,CUDA Explicit Memory,14263,1,1,1024,2,float,2.95461,4943.24,39.5459,4.94324
386,A100-SXM4-80GB,CUDA Explicit Memory,15286,1,1,1024,2,float,3.03643,5155.03,41.2402,5.15503
387,A100-SXM4-80GB,CUDA Explicit Memory,16384,1,1,1024,2,float,2.99386,5603.87,44.8309,5.60387
388,A100-SXM4-80GB,CUDA Explicit Memory,17559,1,1,1024,2,float,2.65004,6784.95,54.2796,6.78495
389,A100-SXM4-80GB,CUDA Explicit Memory,18820,1,1,1024,2,float,3.15317,6111.84,48.8947,6.11184
390,A100-SXM4-80GB,CUDA Explicit Memory,20171,1,1,1024,2,float,3.06886,6730.54,53.8443,6.73054
391,A100-SXM4-80GB,CUDA Explicit Memory,21618,1,1,1024,2,float,3.08668,7171.73,57.3739,7.17173
392,A100-SXM4-80GB,CUDA Explicit Memory,23170,1,1,1024,2,float,2.75269,8619.24,68.9539,8.61924
393,A100-SXM4-80GB,CUDA Explicit Memory,24833,1,1,1024,2,float,2.7427,9271.52,74.1722,9.27152
394,A100-SXM4-80GB,CUDA Explicit Memory,26615,1,1,1024,2,float,2.88154,9458.04,75.6644,9.45804
395,A100-SXM4-80GB,CUDA Explicit Memory,28526,1,1,1024,2,float,2.8169,10369.8,82.9584,10.3698
396,A100-SXM4-80GB,CUDA Explicit Memory,30573,1,1,1024,2,float,2.7952,11200.2,89.6014,11.2002
397,A100-SXM4-80GB,CUDA Explicit Memory,32768,1,1,1024,2,float,2.76586,12131.6,97.0531,12.1316
398,A100-SXM4-80GB,CUDA Explicit Memory,35119,1,1,1024,2,float,3.15262,11407.0,91.2558,11.407
399,A100-SXM4-80GB,CUDA Explicit Memory,37640,1,1,1024,2,float,3.10168,12426.6,99.4129,12.4266
400,A100-SXM4-80GB,CUDA Explicit Memory,40342,1,1,1024,2,float,3.12941,13200.6,105.605,13.2006
401,A100-SXM4-80GB,CUDA Explicit Memory,43237,1,1,1024,2,float,3.00176,14749.6,117.997,14.7496
402,A100-SXM4-80GB,CUDA Explicit Memory,46340,1,1,1024,2,float,2.89513,16390.3,131.123,16.3903
403,A100-SXM4-80GB,CUDA Explicit Memory,49667,1,1,1024,2,float,2.77653,18317.4,146.54,18.3174
404,A100-SXM4-80GB,CUDA Explicit Memory,53231,1,1,1024,2,float,2.99234,18216.0,145.728,18.216
405,A100-SXM4-80GB,CUDA Explicit Memory,57052,1,1,1024,2,float,2.78244,20996.4,167.971,20.9964
406,A100-SXM4-80GB,CUDA Explicit Memory,61147,1,1,1024,2,float,3.04679,20551.0,164.408,20.551
407,A100-SXM4-80GB,CUDA Explicit Memory,65536,1,1,1024,2,float,2.91523,23020.1,184.161,23.0201
408,A100-SXM4-80GB,CUDA Explicit Memory,70239,1,1,1024,2,float,3.13903,22913.0,183.304,22.913
409,A100-SXM4-80GB,CUDA Explicit Memory,75281,1,1,1024,2,float,2.91384,26455.8,211.646,26.4558
410,A100-SXM4-80GB,CUDA Explicit Memory,80684,1,1,1024,2,float,2.9165,28328.6,226.629,28.3286
411,A100-SXM4-80GB,CUDA Explicit Memory,86475,1,1,1024,2,float,2.94598,30058.0,240.464,30.058
412,A100-SXM4-80GB,CUDA Explicit Memory,92681,1,1,1024,2,float,3.08429,30770.5,246.164,30.7705
413,A100-SXM4-80GB,CUDA Explicit Memory,99334,1,1,1024,2,float,2.98745,34048.4,272.387,34.0484
414,A100-SXM4-80GB,CUDA Explicit Memory,106463,1,1,1024,2,float,3.19649,34105.6,272.845,34.1056
415,A100-SXM4-80GB,CUDA Explicit Memory,114104,1,1,1024,2,float,3.03926,38444.4,307.556,38.4444
416,A100-SXM4-80GB,CUDA Explicit Memory,122294,1,1,1024,2,float,2.9683,42188.9,337.511,42.1889
417,A100-SXM4-80GB,CUDA Explicit Memory,131072,1,1,1024,2,float,3.02302,44398.5,355.188,44.3985
418,A100-SXM4-80GB,CUDA Explicit Memory,140479,1,1,1024,2,float,3.09946,46411.4,371.291,46.4114
419,A100-SXM4-80GB,CUDA Explicit Memory,150562,1,1,1024,2,float,3.66287,42091.4,336.731,42.0914
420,A100-SXM4-80GB,CUDA Explicit Memory,161368,1,1,1024,2,float,3.88843,42495.5,339.964,42.4955
421,A100-SXM4-80GB,CUDA Explicit Memory,172950,1,1,1024,2,float,3.2156,55075.6,440.605,55.0756
422,A100-SXM4-80GB,CUDA Explicit Memory,185363,1,1,1024,2,float,3.68151,51558.2,412.465,51.5582
423,A100-SXM4-80GB,CUDA Explicit Memory,198668,1,1,1024,2,float,3.26078,62388.7,499.109,62.3887
424,A100-SXM4-80GB,CUDA Explicit Memory,212927,1,1,1024,2,float,3.24785,67132.8,537.063,67.1328
425,A100-SXM4-80GB,CUDA Explicit Memory,228209,1,1,1024,2,float,3.57853,65302.2,522.417,65.3022
426,A100-SXM4-80GB,CUDA Explicit Memory,244589,1,1,1024,2,float,3.42394,73149.4,585.195,73.1494
427,A100-SXM4-80GB,CUDA Explicit Memory,262144,1,1,1024,2,float,3.60952,74368.8,594.951,74.3688
428,A100-SXM4-80GB,CUDA Explicit Memory,280958,1,1,1024,2,float,3.44025,83627.9,669.023,83.6279
429,A100-SXM4-80GB,CUDA Explicit Memory,301124,1,1,1024,2,float,3.77942,81586.8,652.695,81.5868
430,A100-SXM4-80GB,CUDA Explicit Memory,322737,1,1,1024,2,float,4.02159,82177.1,657.417,82.1771
431,A100-SXM4-80GB,CUDA Explicit Memory,345901,1,1,1024,2,float,4.25982,83149.6,665.197,83.1496
432,A100-SXM4-80GB,CUDA Explicit Memory,370727,1,1,1024,2,float,3.88308,97763.8,782.111,97.7638
433,A100-SXM4-80GB,CUDA Explicit Memory,397336,1,1,1024,2,float,4.15556,97910.4,783.283,97.9104
434,A100-SXM4-80GB,CUDA Explicit Memory,425854,1,1,1024,2,float,3.98555,109414.0,875.311,109.414
435,A100-SXM4-80GB,CUDA Explicit Memory,456419,1,1,1024,2,float,4.59043,101815.0,814.518,101.815
436,A100-SXM4-80GB,CUDA Explicit Memory,489178,1,1,1024,2,float,4.69994,106580.0,852.637,106.58
437,A100-SXM4-80GB,CUDA Explicit Memory,524288,1,1,512,2,float,2.2215,120835.0,966.683,120.835
438,A100-SXM4-80GB,CUDA Explicit Memory,561917,1,1,512,2,float,2.25994,127305.0,1018.44,127.305
439,A100-SXM4-80GB,CUDA Explicit Memory,602248,1,1,512,2,float,2.52572,122084.0,976.675,122.084
440,A100-SXM4-80GB,CUDA Explicit Memory,645474,1,1,512,2,float,2.47341,133614.0,1068.92,133.614
441,A100-SXM4-80GB,CUDA Explicit Memory,691802,1,1,512,2,float,2.55875,138428.0,1107.43,138.428
442,A100-SXM4-80GB,CUDA Explicit Memory,741455,1,1,512,2,float,2.52238,150503.0,1204.02,150.503
443,A100-SXM4-80GB,CUDA Explicit Memory,794672,1,1,512,2,float,2.85462,142531.0,1140.25,142.531
444,A100-SXM4-80GB,CUDA Explicit Memory,851708,1,1,512,2,float,2.95861,147392.0,1179.13,147.392
445,A100-SXM4-80GB,CUDA Explicit Memory,912838,1,1,512,2,float,2.9067,160791.0,1286.33,160.791
446,A100-SXM4-80GB,CUDA Explicit Memory,978356,1,1,512,2,float,2.87911,173984.0,1391.87,173.984
447,A100-SXM4-80GB,CUDA Explicit Memory,1048576,1,1,128,2,float,0.750115,178930.0,1431.44,178.93
448,A100-SXM4-80GB,CUDA Explicit Memory,1123835,1,1,128,2,float,0.782318,183878.0,1471.02,183.878
449,A100-SXM4-80GB,CUDA Explicit Memory,1204497,1,1,128,2,float,0.825433,186782.0,1494.25,186.782
450,A100-SXM4-80GB,CUDA Explicit Memory,1290948,1,1,128,2,float,0.857898,192612.0,1540.9,192.612
451,A100-SXM4-80GB,CUDA Explicit Memory,1383604,1,1,128,2,float,1.06946,165599.0,1324.79,165.599
452,A100-SXM4-80GB,CUDA Explicit Memory,1482910,1,1,128,2,float,1.11502,170233.0,1361.86,170.233
453,A100-SXM4-80GB,CUDA Explicit Memory,1589344,1,1,128,2,float,1.07152,189857.0,1518.86,189.857
454,A100-SXM4-80GB,CUDA Explicit Memory,1703416,1,1,128,2,float,0.989278,220400.0,1763.2,220.4
455,A100-SXM4-80GB,CUDA Explicit Memory,1825676,1,1,128,2,float,1.03618,225527.0,1804.21,225.527
456,A100-SXM4-80GB,CUDA Explicit Memory,1956712,1,1,128,2,float,1.13985,219731.0,1757.85,219.731
457,A100-SXM4-80GB,CUDA Explicit Memory,2097152,1,1,32,2,float,0.309432,216878.0,1735.02,216.878
458,A100-SXM4-80GB,CUDA Explicit Memory,2247671,1,1,32,2,float,0.352568,204005.0,1632.04,204.005
