,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,stride_read,stride_write,time,mlups,bandwidth,compute
2500,A100-SXM4-80GB,CUDA Explicit Memory,425854,1,1,1024,2,float,1,2,4.71295,92526.9,740.216,92.5269
2501,A100-SXM4-80GB,CUDA Explicit Memory,456419,1,1,1024,2,float,1,2,5.09843,91670.0,733.36,91.67
2502,A100-SXM4-80GB,CUDA Explicit Memory,489178,1,1,1024,2,float,1,2,4.96765,100836.0,806.689,100.836
2503,A100-SXM4-80GB,CUDA Explicit Memory,524288,1,1,512,2,float,1,2,2.61528,102641.0,821.131,102.641
2504,A100-SXM4-80GB,CUDA Explicit Memory,561917,1,1,512,2,float,1,2,2.77484,103682.0,829.457,103.682
2505,A100-SXM4-80GB,CUDA Explicit Memory,602248,1,1,512,2,float,1,2,2.84787,108274.0,866.195,108.274
2506,A100-SXM4-80GB,CUDA Explicit Memory,645474,1,1,512,2,float,1,2,3.1122,106189.0,849.516,106.189
2507,A100-SXM4-80GB,CUDA Explicit Memory,691802,1,1,512,2,float,1,2,2.93991,120481.0,963.847,120.481
2508,A100-SXM4-80GB,CUDA Explicit Memory,741455,1,1,512,2,float,1,2,3.5431,107145.0,857.159,107.145
2509,A100-SXM4-80GB,CUDA Explicit Memory,794672,1,1,512,2,float,1,2,3.33106,122145.0,977.159,122.145
2510,A100-SXM4-80GB,CUDA Explicit Memory,851708,1,1,512,2,float,1,2,3.79113,115025.0,920.199,115.025
2511,A100-SXM4-80GB,CUDA Explicit Memory,912838,1,1,512,2,float,1,2,3.82618,122151.0,977.21,122.151
2512,A100-SXM4-80GB,CUDA Explicit Memory,978356,1,1,512,2,float,1,2,4.0096,124930.0,999.437,124.93
2513,A100-SXM4-80GB,CUDA Explicit Memory,1048576,1,1,128,2,float,1,2,1.04095,128938.0,1031.5,128.938
2514,A100-SXM4-80GB,CUDA Explicit Memory,1123835,1,1,128,2,float,1,2,1.06939,134517.0,1076.14,134.517
2515,A100-SXM4-80GB,CUDA Explicit Memory,1204497,1,1,128,2,float,1,2,1.18632,129962.0,1039.69,129.962
2516,A100-SXM4-80GB,CUDA Explicit Memory,1290948,1,1,128,2,float,1,2,1.1612,142303.0,1138.42,142.303
2517,A100-SXM4-80GB,CUDA Explicit Memory,1383604,1,1,128,2,float,1,2,1.31369,134812.0,1078.5,134.812
2518,A100-SXM4-80GB,CUDA Explicit Memory,1482910,1,1,128,2,float,1,2,1.29644,146410.0,1171.28,146.41
2519,A100-SXM4-80GB,CUDA Explicit Memory,1589344,1,1,128,2,float,1,2,1.38928,146433.0,1171.46,146.433
2520,A100-SXM4-80GB,CUDA Explicit Memory,1703416,1,1,128,2,float,1,2,1.64083,132882.0,1063.06,132.882
2521,A100-SXM4-80GB,CUDA Explicit Memory,1825676,1,1,128,2,float,1,2,1.68031,139073.0,1112.59,139.073
2522,A100-SXM4-80GB,CUDA Explicit Memory,1956712,1,1,128,2,float,1,2,1.9014,131724.0,1053.79,131.724
2523,A100-SXM4-80GB,CUDA Explicit Memory,2097152,1,1,32,2,float,1,2,0.574024,116910.0,935.276,116.91
2524,A100-SXM4-80GB,CUDA Explicit Memory,2247671,1,1,32,2,float,1,2,0.676597,106305.0,850.438,106.305
2525,A100-SXM4-80GB,CUDA Explicit Memory,2408995,1,1,32,2,float,1,2,0.742889,103768.0,830.141,103.768
2526,A100-SXM4-80GB,CUDA Explicit Memory,2581896,1,1,32,2,float,1,2,0.846994,97545.8,780.366,97.5458
2527,A100-SXM4-80GB,CUDA Explicit Memory,2767208,1,1,32,2,float,1,2,0.921181,96127.3,769.019,96.1273
2528,A100-SXM4-80GB,CUDA Explicit Memory,2965820,1,1,32,2,float,1,2,0.992131,95659.0,765.272,95.659
2529,A100-SXM4-80GB,CUDA Explicit Memory,3178688,1,1,32,2,float,1,2,1.11071,91579.7,732.637,91.5797
2530,A100-SXM4-80GB,CUDA Explicit Memory,3406833,1,1,32,2,float,1,2,1.24355,87667.4,701.339,87.6674
2531,A100-SXM4-80GB,CUDA Explicit Memory,3651353,1,1,32,2,float,1,2,1.37391,85044.6,680.357,85.0446
2532,A100-SXM4-80GB,CUDA Explicit Memory,3913424,1,1,32,2,float,1,2,1.50296,83321.9,666.575,83.3219
2533,A100-SXM4-80GB,CUDA Explicit Memory,4194304,1,1,8,2,float,1,2,0.403738,83109.4,664.875,83.1094
2534,A100-SXM4-80GB,CUDA Explicit Memory,4495343,1,1,8,2,float,1,2,0.4344,82787.2,662.297,82.7872
2535,A100-SXM4-80GB,CUDA Explicit Memory,4817990,1,1,8,2,float,1,2,0.469258,82138.0,657.104,82.138
2536,A100-SXM4-80GB,CUDA Explicit Memory,5163793,1,1,8,2,float,1,2,0.501713,82338.6,658.709,82.3386
2537,A100-SXM4-80GB,CUDA Explicit Memory,5534417,1,1,8,2,float,1,2,0.53559,82666.5,661.332,82.6665
2538,A100-SXM4-80GB,CUDA Explicit Memory,5931641,1,1,8,2,float,1,2,0.57088,83122.8,664.982,83.1228
2539,A100-SXM4-80GB,CUDA Explicit Memory,6357376,1,1,8,2,float,1,2,0.609667,83421.0,667.368,83.421
2540,A100-SXM4-80GB,CUDA Explicit Memory,6813666,1,1,8,2,float,1,2,0.653172,83453.3,667.626,83.4533
2541,A100-SXM4-80GB,CUDA Explicit Memory,7302707,1,1,8,2,float,1,2,0.694333,84140.7,673.126,84.1407
2542,A100-SXM4-80GB,CUDA Explicit Memory,7826848,1,1,8,2,float,1,2,0.741056,84494.0,675.952,84.494
2543,A100-SXM4-80GB,CUDA Explicit Memory,8388608,1,1,2,2,float,1,2,0.20238,82899.6,663.197,82.8996
2544,A100-SXM4-80GB,CUDA Explicit Memory,8990687,1,1,2,2,float,1,2,0.215696,83364.4,666.915,83.3644
2545,A100-SXM4-80GB,CUDA Explicit Memory,9635980,1,1,2,2,float,1,2,0.228993,84159.6,673.277,84.1596
2546,A100-SXM4-80GB,CUDA Explicit Memory,10327587,1,1,2,2,float,1,2,0.244213,84578.5,676.628,84.5785
2547,A100-SXM4-80GB,CUDA Explicit Memory,11068834,1,1,2,2,float,1,2,0.261177,84761.2,678.089,84.7612
2548,A100-SXM4-80GB,CUDA Explicit Memory,11863283,1,1,2,2,float,1,2,0.278882,85077.4,680.62,85.0774
2549,A100-SXM4-80GB,CUDA Explicit Memory,12714752,1,1,2,2,float,1,2,0.298681,85139.3,681.115,85.1393
2550,A100-SXM4-80GB,CUDA Explicit Memory,13627333,1,1,2,2,float,1,2,0.31837,85606.9,684.855,85.6069
2551,A100-SXM4-80GB,CUDA Explicit Memory,14605414,1,1,2,2,float,1,2,0.340293,85840.2,686.722,85.8402
2552,A100-SXM4-80GB,CUDA Explicit Memory,15653696,1,1,2,2,float,1,2,0.36396,86018.8,688.15,86.0188
2553,A100-SXM4-80GB,CUDA Explicit Memory,16777216,1,1,2,2,float,1,2,0.38962,86120.9,688.967,86.1209
2554,A100-SXM4-80GB,CUDA Explicit Memory,17981374,1,1,2,2,float,1,2,0.418117,86011.2,688.09,86.0112
2555,A100-SXM4-80GB,CUDA Explicit Memory,19271960,1,1,2,2,float,1,2,0.445381,86541.5,692.332,86.5415
2556,A100-SXM4-80GB,CUDA Explicit Memory,20655175,1,1,2,2,float,1,2,0.474849,86996.8,695.975,86.9968
2557,A100-SXM4-80GB,CUDA Explicit Memory,22137669,1,1,2,2,float,1,2,0.507513,87239.8,697.918,87.2398
2558,A100-SXM4-80GB,CUDA Explicit Memory,23726566,1,1,2,2,float,1,2,0.543465,87315.9,698.527,87.3159
2559,A100-SXM4-80GB,CUDA Explicit Memory,25429504,1,1,2,2,float,1,2,0.581229,87502.5,700.02,87.5025
2560,A100-SXM4-80GB,CUDA Explicit Memory,27254667,1,1,2,2,float,1,2,0.62214,87615.9,700.927,87.6159
2561,A100-SXM4-80GB,CUDA Explicit Memory,29210829,1,1,2,2,float,1,2,0.668292,87419.4,699.355,87.4194
2562,A100-SXM4-80GB,CUDA Explicit Memory,31307392,1,1,2,2,float,1,2,0.711867,87958.5,703.668,87.9585
2563,A100-SXM4-80GB,CUDA Explicit Memory,33554432,1,1,2,2,float,1,2,0.761015,88183.4,705.467,88.1834
2564,A100-SXM4-80GB,CUDA Explicit Memory,35962749,1,1,2,2,float,1,2,0.815051,88246.6,705.973,88.2466
2565,A100-SXM4-80GB,CUDA Explicit Memory,38543920,1,1,2,2,float,1,2,0.873959,88205.3,705.643,88.2053
2566,A100-SXM4-80GB,CUDA Explicit Memory,41310351,1,1,2,2,float,1,2,0.935191,88346.3,706.771,88.3463
2567,A100-SXM4-80GB,CUDA Explicit Memory,44275338,1,1,2,2,float,1,2,0.999768,88571.2,708.57,88.5712
2568,A100-SXM4-80GB,CUDA Explicit Memory,47453132,1,1,2,2,float,1,2,1.07061,88647.1,709.177,88.6471
2569,A100-SXM4-80GB,CUDA Explicit Memory,50859008,1,1,2,2,float,1,2,1.14733,88656.3,709.25,88.6563
2570,A100-SXM4-80GB,CUDA Explicit Memory,54509335,1,1,2,2,float,1,2,1.22576,88939.3,711.514,88.9393
2571,A100-SXM4-80GB,CUDA Explicit Memory,58421659,1,1,2,2,float,1,2,1.31192,89063.1,712.505,89.0631
2572,A100-SXM4-80GB,CUDA Explicit Memory,62614784,1,1,2,2,float,1,2,1.40557,89095.2,712.761,89.0952
2573,A100-SXM4-80GB,CUDA Explicit Memory,67108864,1,1,2,2,float,1,2,1.50845,88977.0,711.816,88.977
2574,A100-SXM4-80GB,CUDA Explicit Memory,2,1,1,1024,2,float,1,4,2.2628,0.905075,0.0072406,0.000905075
2575,A100-SXM4-80GB,CUDA Explicit Memory,3,1,1,1024,2,float,1,4,2.4233,1.2677,0.0101416,0.0012677
2576,A100-SXM4-80GB,CUDA Explicit Memory,4,1,1,1024,2,float,1,4,2.45402,1.6691,0.0133528,0.0016691
2577,A100-SXM4-80GB,CUDA Explicit Memory,5,1,1,1024,2,float,1,4,2.5674,1.99424,0.0159539,0.00199424
2578,A100-SXM4-80GB,CUDA Explicit Memory,6,1,1,1024,2,float,1,4,2.39417,2.56624,0.0205299,0.00256624
2579,A100-SXM4-80GB,CUDA Explicit Memory,7,1,1,1024,2,float,1,4,2.37223,3.02163,0.024173,0.00302163
2580,A100-SXM4-80GB,CUDA Explicit Memory,8,1,1,1024,2,float,1,4,2.71885,3.01304,0.0241043,0.00301304
2581,A100-SXM4-80GB,CUDA Explicit Memory,9,1,1,1024,2,float,1,4,2.82789,3.25897,0.0260718,0.00325897
2582,A100-SXM4-80GB,CUDA Explicit Memory,10,1,1,1024,2,float,1,4,2.25631,4.53838,0.036307,0.00453838
2583,A100-SXM4-80GB,CUDA Explicit Memory,11,1,1,1024,2,float,1,4,2.28768,4.92377,0.0393902,0.00492377
2584,A100-SXM4-80GB,CUDA Explicit Memory,12,1,1,1024,2,float,1,4,2.43502,5.04637,0.040371,0.00504637
2585,A100-SXM4-80GB,CUDA Explicit Memory,13,1,1,1024,2,float,1,4,2.54574,5.22913,0.0418331,0.00522913
2586,A100-SXM4-80GB,CUDA Explicit Memory,14,1,1,1024,2,float,1,4,2.61934,5.47313,0.043785,0.00547313
2587,A100-SXM4-80GB,CUDA Explicit Memory,16,1,1,1024,2,float,1,4,2.24621,7.29405,0.0583524,0.00729405
2588,A100-SXM4-80GB,CUDA Explicit Memory,17,1,1,1024,2,float,1,4,2.53487,6.86743,0.0549394,0.00686743
2589,A100-SXM4-80GB,CUDA Explicit Memory,18,1,1,1024,2,float,1,4,2.46377,7.48121,0.0598496,0.00748121
2590,A100-SXM4-80GB,CUDA Explicit Memory,19,1,1,1024,2,float,1,4,2.42259,8.03106,0.0642485,0.00803106
2591,A100-SXM4-80GB,CUDA Explicit Memory,21,1,1,1024,2,float,1,4,2.32217,9.26029,0.0740823,0.00926029
2592,A100-SXM4-80GB,CUDA Explicit Memory,22,1,1,1024,2,float,1,4,2.35393,9.57039,0.0765631,0.00957039
2593,A100-SXM4-80GB,CUDA Explicit Memory,24,1,1,1024,2,float,1,4,2.444,10.0557,0.0804453,0.0100557
2594,A100-SXM4-80GB,CUDA Explicit Memory,25,1,1,1024,2,float,1,4,2.50199,10.2319,0.0818548,0.0102319
2595,A100-SXM4-80GB,CUDA Explicit Memory,27,1,1,1024,2,float,1,4,2.40274,11.5068,0.0920548,0.0115068
2596,A100-SXM4-80GB,CUDA Explicit Memory,29,1,1,1024,2,float,1,4,2.26173,13.1298,0.105038,0.0131298
2597,A100-SXM4-80GB,CUDA Explicit Memory,32,1,1,1024,2,float,1,4,2.69937,12.1391,0.097113,0.0121391
2598,A100-SXM4-80GB,CUDA Explicit Memory,34,1,1,1024,2,float,1,4,2.41425,14.4211,0.115368,0.0144211
2599,A100-SXM4-80GB,CUDA Explicit Memory,36,1,1,1024,2,float,1,4,2.65937,13.8619,0.110895,0.0138619
2600,A100-SXM4-80GB,CUDA Explicit Memory,39,1,1,1024,2,float,1,4,2.48402,16.0771,0.128617,0.0160771
2601,A100-SXM4-80GB,CUDA Explicit Memory,42,1,1,1024,2,float,1,4,2.32374,18.5081,0.148065,0.0185081
2602,A100-SXM4-80GB,CUDA Explicit Memory,45,1,1,1024,2,float,1,4,2.34269,19.6697,0.157358,0.0196697
2603,A100-SXM4-80GB,CUDA Explicit Memory,48,1,1,1024,2,float,1,4,2.32961,21.0988,0.168791,0.0210988
2604,A100-SXM4-80GB,CUDA Explicit Memory,51,1,1,1024,2,float,1,4,2.36624,22.0704,0.176564,0.0220704
2605,A100-SXM4-80GB,CUDA Explicit Memory,55,1,1,1024,2,float,1,4,2.28436,24.6546,0.197237,0.0246546
2606,A100-SXM4-80GB,CUDA Explicit Memory,59,1,1,1024,2,float,1,4,2.26717,26.6482,0.213186,0.0266482
2607,A100-SXM4-80GB,CUDA Explicit Memory,64,1,1,1024,2,float,1,4,2.39775,27.3323,0.218658,0.0273323
2608,A100-SXM4-80GB,CUDA Explicit Memory,68,1,1,1024,2,float,1,4,2.288,30.4336,0.243469,0.0304336
2609,A100-SXM4-80GB,CUDA Explicit Memory,73,1,1,1024,2,float,1,4,2.65441,28.1614,0.225291,0.0281614
2610,A100-SXM4-80GB,CUDA Explicit Memory,78,1,1,1024,2,float,1,4,2.59256,30.8082,0.246465,0.0308082
2611,A100-SXM4-80GB,CUDA Explicit Memory,84,1,1,1024,2,float,1,4,2.73579,31.441,0.251528,0.031441
2612,A100-SXM4-80GB,CUDA Explicit Memory,90,1,1,1024,2,float,1,4,2.77572,33.2022,0.265617,0.0332022
2613,A100-SXM4-80GB,CUDA Explicit Memory,97,1,1,1024,2,float,1,4,2.38083,41.7199,0.333759,0.0417199
2614,A100-SXM4-80GB,CUDA Explicit Memory,103,1,1,1024,2,float,1,4,2.29491,45.9591,0.367673,0.0459591
2615,A100-SXM4-80GB,CUDA Explicit Memory,111,1,1,1024,2,float,1,4,2.30033,49.412,0.395296,0.049412
2616,A100-SXM4-80GB,CUDA Explicit Memory,119,1,1,1024,2,float,1,4,2.29532,53.0888,0.424711,0.0530888
2617,A100-SXM4-80GB,CUDA Explicit Memory,128,1,1,1024,2,float,1,4,2.76184,47.4581,0.379665,0.0474581
2618,A100-SXM4-80GB,CUDA Explicit Memory,137,1,1,1024,2,float,1,4,2.59913,53.9749,0.4318,0.0539749
2619,A100-SXM4-80GB,CUDA Explicit Memory,147,1,1,1024,2,float,1,4,2.72573,55.2248,0.441798,0.0552248
2620,A100-SXM4-80GB,CUDA Explicit Memory,157,1,1,1024,2,float,1,4,2.82325,56.9444,0.455555,0.0569444
2621,A100-SXM4-80GB,CUDA Explicit Memory,168,1,1,1024,2,float,1,4,2.40263,71.6014,0.572812,0.0716014
2622,A100-SXM4-80GB,CUDA Explicit Memory,181,1,1,1024,2,float,1,4,2.39538,77.3756,0.619005,0.0773756
2623,A100-SXM4-80GB,CUDA Explicit Memory,194,1,1,1024,2,float,1,4,2.52907,78.5489,0.628391,0.0785489
2624,A100-SXM4-80GB,CUDA Explicit Memory,207,1,1,1024,2,float,1,4,2.28639,92.7084,0.741667,0.0927084
2625,A100-SXM4-80GB,CUDA Explicit Memory,222,1,1,1024,2,float,1,4,2.38325,95.3859,0.763087,0.0953859
2626,A100-SXM4-80GB,CUDA Explicit Memory,238,1,1,1024,2,float,1,4,2.31851,105.116,0.840927,0.105116
2627,A100-SXM4-80GB,CUDA Explicit Memory,256,1,1,1024,2,float,1,4,2.31867,113.058,0.904464,0.113058
2628,A100-SXM4-80GB,CUDA Explicit Memory,274,1,1,1024,2,float,1,4,2.65516,105.672,0.845375,0.105672
2629,A100-SXM4-80GB,CUDA Explicit Memory,294,1,1,1024,2,float,1,4,2.55758,117.711,0.94169,0.117711
2630,A100-SXM4-80GB,CUDA Explicit Memory,315,1,1,1024,2,float,1,4,2.60533,123.808,0.990464,0.123808
2631,A100-SXM4-80GB,CUDA Explicit Memory,337,1,1,1024,2,float,1,4,2.76967,124.595,0.996763,0.124595
2632,A100-SXM4-80GB,CUDA Explicit Memory,362,1,1,1024,2,float,1,4,2.77805,133.435,1.06748,0.133435
2633,A100-SXM4-80GB,CUDA Explicit Memory,388,1,1,1024,2,float,1,4,2.63341,150.874,1.20699,0.150874
2634,A100-SXM4-80GB,CUDA Explicit Memory,415,1,1,1024,2,float,1,4,2.6513,160.284,1.28227,0.160284
2635,A100-SXM4-80GB,CUDA Explicit Memory,445,1,1,1024,2,float,1,4,2.68103,169.964,1.35971,0.169964
2636,A100-SXM4-80GB,CUDA Explicit Memory,477,1,1,1024,2,float,1,4,2.67865,182.349,1.45879,0.182349
2637,A100-SXM4-80GB,CUDA Explicit Memory,512,1,1,1024,2,float,1,4,2.68067,195.581,1.56465,0.195581
2638,A100-SXM4-80GB,CUDA Explicit Memory,548,1,1,1024,2,float,1,4,2.74079,204.741,1.63793,0.204741
2639,A100-SXM4-80GB,CUDA Explicit Memory,588,1,1,1024,2,float,1,4,2.69602,223.333,1.78667,0.223333
2640,A100-SXM4-80GB,CUDA Explicit Memory,630,1,1,1024,2,float,1,4,2.78974,231.247,1.84998,0.231247
2641,A100-SXM4-80GB,CUDA Explicit Memory,675,1,1,1024,2,float,1,4,2.67511,258.382,2.06705,0.258382
2642,A100-SXM4-80GB,CUDA Explicit Memory,724,1,1,1024,2,float,1,4,2.69897,274.688,2.19751,0.274688
2643,A100-SXM4-80GB,CUDA Explicit Memory,776,1,1,1024,2,float,1,4,2.66953,297.664,2.38131,0.297664
2644,A100-SXM4-80GB,CUDA Explicit Memory,831,1,1,1024,2,float,1,4,2.76471,307.788,2.4623,0.307788
2645,A100-SXM4-80GB,CUDA Explicit Memory,891,1,1,1024,2,float,1,4,2.78405,327.718,2.62175,0.327718
2646,A100-SXM4-80GB,CUDA Explicit Memory,955,1,1,1024,2,float,1,4,2.59346,377.071,3.01657,0.377071
2647,A100-SXM4-80GB,CUDA Explicit Memory,1024,1,1,1024,2,float,1,4,2.61455,401.054,3.20843,0.401054
2648,A100-SXM4-80GB,CUDA Explicit Memory,1097,1,1,1024,2,float,1,4,2.619,428.915,3.43132,0.428915
2649,A100-SXM4-80GB,CUDA Explicit Memory,1176,1,1,1024,2,float,1,4,2.64615,455.086,3.64069,0.455086
2650,A100-SXM4-80GB,CUDA Explicit Memory,1260,1,1,1024,2,float,1,4,2.80396,460.15,3.6812,0.46015
2651,A100-SXM4-80GB,CUDA Explicit Memory,1351,1,1,1024,2,float,1,4,2.78166,497.337,3.97869,0.497337
2652,A100-SXM4-80GB,CUDA Explicit Memory,1448,1,1,1024,2,float,1,4,2.66303,556.792,4.45433,0.556792
2653,A100-SXM4-80GB,CUDA Explicit Memory,1552,1,1,1024,2,float,1,4,2.66099,597.24,4.77792,0.59724
2654,A100-SXM4-80GB,CUDA Explicit Memory,1663,1,1,1024,2,float,1,4,2.67562,636.454,5.09164,0.636454
2655,A100-SXM4-80GB,CUDA Explicit Memory,1782,1,1,1024,2,float,1,4,2.68153,680.496,5.44397,0.680496
2656,A100-SXM4-80GB,CUDA Explicit Memory,1910,1,1,1024,2,float,1,4,2.67157,732.095,5.85676,0.732095
2657,A100-SXM4-80GB,CUDA Explicit Memory,2048,1,1,1024,2,float,1,4,2.59877,806.978,6.45582,0.806978
2658,A100-SXM4-80GB,CUDA Explicit Memory,2194,1,1,1024,2,float,1,4,2.64859,848.246,6.78597,0.848246
2659,A100-SXM4-80GB,CUDA Explicit Memory,2352,1,1,1024,2,float,1,4,2.66067,905.202,7.24162,0.905202
2660,A100-SXM4-80GB,CUDA Explicit Memory,2521,1,1,1024,2,float,1,4,2.75778,936.082,7.48865,0.936082
2661,A100-SXM4-80GB,CUDA Explicit Memory,2702,1,1,1024,2,float,1,4,2.69983,1024.82,8.19858,1.02482
2662,A100-SXM4-80GB,CUDA Explicit Memory,2896,1,1,1024,2,float,1,4,2.6718,1109.93,8.87942,1.10993
2663,A100-SXM4-80GB,CUDA Explicit Memory,3104,1,1,1024,2,float,1,4,2.66994,1190.48,9.52381,1.19048
2664,A100-SXM4-80GB,CUDA Explicit Memory,3326,1,1,1024,2,float,1,4,2.57205,1324.17,10.5933,1.32417
2665,A100-SXM4-80GB,CUDA Explicit Memory,3565,1,1,1024,2,float,1,4,2.71281,1345.67,10.7654,1.34567
2666,A100-SXM4-80GB,CUDA Explicit Memory,3821,1,1,1024,2,float,1,4,2.69633,1451.12,11.609,1.45112
2667,A100-SXM4-80GB,CUDA Explicit Memory,4096,1,1,1024,2,float,1,4,2.60609,1609.42,12.8754,1.60942
2668,A100-SXM4-80GB,CUDA Explicit Memory,4389,1,1,1024,2,float,1,4,2.68256,1675.39,13.4031,1.67539
2669,A100-SXM4-80GB,CUDA Explicit Memory,4705,1,1,1024,2,float,1,4,3.13371,1537.45,12.2996,1.53745
2670,A100-SXM4-80GB,CUDA Explicit Memory,5042,1,1,1024,2,float,1,4,2.83752,1819.55,14.5564,1.81955
2671,A100-SXM4-80GB,CUDA Explicit Memory,5404,1,1,1024,2,float,1,4,2.84223,1946.96,15.5757,1.94696
2672,A100-SXM4-80GB,CUDA Explicit Memory,5792,1,1,1024,2,float,1,4,2.89145,2051.22,16.4098,2.05122
2673,A100-SXM4-80GB,CUDA Explicit Memory,6208,1,1,1024,2,float,1,4,2.74926,2312.25,18.498,2.31225
2674,A100-SXM4-80GB,CUDA Explicit Memory,6653,1,1,1024,2,float,1,4,2.81813,2417.44,19.3396,2.41744
2675,A100-SXM4-80GB,CUDA Explicit Memory,7131,1,1,1024,2,float,1,4,3.10773,2349.67,18.7974,2.34967
2676,A100-SXM4-80GB,CUDA Explicit Memory,7643,1,1,1024,2,float,1,4,2.85196,2744.23,21.9539,2.74423
2677,A100-SXM4-80GB,CUDA Explicit Memory,8192,1,1,1024,2,float,1,4,2.8782,2914.53,23.3163,2.91453
2678,A100-SXM4-80GB,CUDA Explicit Memory,8779,1,1,1024,2,float,1,4,3.36394,2672.37,21.379,2.67237
2679,A100-SXM4-80GB,CUDA Explicit Memory,9410,1,1,1024,2,float,1,4,2.82874,3406.41,27.2513,3.40641
2680,A100-SXM4-80GB,CUDA Explicit Memory,10085,1,1,1024,2,float,1,4,2.85291,3619.83,28.9586,3.61983
2681,A100-SXM4-80GB,CUDA Explicit Memory,10809,1,1,1024,2,float,1,4,3.18878,3471.05,27.7684,3.47105
2682,A100-SXM4-80GB,CUDA Explicit Memory,11585,1,1,1024,2,float,1,4,3.23636,3665.55,29.3244,3.66555
2683,A100-SXM4-80GB,CUDA Explicit Memory,12416,1,1,1024,2,float,1,4,2.90241,4380.5,35.044,4.3805
2684,A100-SXM4-80GB,CUDA Explicit Memory,13307,1,1,1024,2,float,1,4,2.94499,4626.96,37.0157,4.62696
2685,A100-SXM4-80GB,CUDA Explicit Memory,14263,1,1,1024,2,float,1,4,2.81005,5197.53,41.5802,5.19753
2686,A100-SXM4-80GB,CUDA Explicit Memory,15286,1,1,1024,2,float,1,4,2.79391,5602.5,44.82,5.6025
2687,A100-SXM4-80GB,CUDA Explicit Memory,16384,1,1,1024,2,float,1,4,2.92947,5727.05,45.8164,5.72705
2688,A100-SXM4-80GB,CUDA Explicit Memory,17559,1,1,1024,2,float,1,4,3.05572,5884.19,47.0735,5.88419
2689,A100-SXM4-80GB,CUDA Explicit Memory,18820,1,1,1024,2,float,1,4,2.80668,6866.35,54.9308,6.86635
2690,A100-SXM4-80GB,CUDA Explicit Memory,20171,1,1,1024,2,float,1,4,2.79542,7388.91,59.1113,7.38891
2691,A100-SXM4-80GB,CUDA Explicit Memory,21618,1,1,1024,2,float,1,4,3.08895,7166.45,57.3316,7.16645
2692,A100-SXM4-80GB,CUDA Explicit Memory,23170,1,1,1024,2,float,1,4,2.98654,7944.34,63.5547,7.94434
2693,A100-SXM4-80GB,CUDA Explicit Memory,24833,1,1,1024,2,float,1,4,3.06223,8304.08,66.4326,8.30408
2694,A100-SXM4-80GB,CUDA Explicit Memory,26615,1,1,1024,2,float,1,4,2.99964,9085.69,72.6855,9.08569
2695,A100-SXM4-80GB,CUDA Explicit Memory,28526,1,1,1024,2,float,1,4,3.03298,9630.99,77.048,9.63099
2696,A100-SXM4-80GB,CUDA Explicit Memory,30573,1,1,1024,2,float,1,4,2.91411,10743.2,85.9454,10.7432
2697,A100-SXM4-80GB,CUDA Explicit Memory,32768,1,1,1024,2,float,1,4,2.87491,11671.5,93.3718,11.6715
2698,A100-SXM4-80GB,CUDA Explicit Memory,35119,1,1,1024,2,float,1,4,2.95549,12167.8,97.3426,12.1678
2699,A100-SXM4-80GB,CUDA Explicit Memory,37640,1,1,1024,2,float,1,4,2.971,12973.2,103.786,12.9732
2700,A100-SXM4-80GB,CUDA Explicit Memory,40342,1,1,1024,2,float,1,4,3.53977,11670.3,93.3624,11.6703
2701,A100-SXM4-80GB,CUDA Explicit Memory,43237,1,1,1024,2,float,1,4,3.04452,14542.4,116.339,14.5424
2702,A100-SXM4-80GB,CUDA Explicit Memory,46340,1,1,1024,2,float,1,4,2.98273,15909.0,127.272,15.909
2703,A100-SXM4-80GB,CUDA Explicit Memory,49667,1,1,1024,2,float,1,4,3.33473,15251.3,122.011,15.2513
2704,A100-SXM4-80GB,CUDA Explicit Memory,53231,1,1,1024,2,float,1,4,3.02015,18048.3,144.387,18.0483
2705,A100-SXM4-80GB,CUDA Explicit Memory,57052,1,1,1024,2,float,1,4,3.02443,19316.5,154.532,19.3165
2706,A100-SXM4-80GB,CUDA Explicit Memory,61147,1,1,1024,2,float,1,4,3.06421,20434.1,163.473,20.4341
2707,A100-SXM4-80GB,CUDA Explicit Memory,65536,1,1,1024,2,float,1,4,3.15877,21245.3,169.962,21.2453
2708,A100-SXM4-80GB,CUDA Explicit Memory,70239,1,1,1024,2,float,1,4,3.15504,22796.8,182.374,22.7968
2709,A100-SXM4-80GB,CUDA Explicit Memory,75281,1,1,1024,2,float,1,4,3.57959,21535.4,172.283,21.5354
2710,A100-SXM4-80GB,CUDA Explicit Memory,80684,1,1,1024,2,float,1,4,3.94619,20936.8,167.494,20.9368
2711,A100-SXM4-80GB,CUDA Explicit Memory,86475,1,1,1024,2,float,1,4,3.80418,23277.1,186.217,23.2771
2712,A100-SXM4-80GB,CUDA Explicit Memory,92681,1,1,1024,2,float,1,4,4.08934,23208.0,185.664,23.208
2713,A100-SXM4-80GB,CUDA Explicit Memory,99334,1,1,1024,2,float,1,4,3.56991,28493.2,227.946,28.4932
2714,A100-SXM4-80GB,CUDA Explicit Memory,106463,1,1,1024,2,float,1,4,3.55553,30661.6,245.293,30.6616
2715,A100-SXM4-80GB,CUDA Explicit Memory,114104,1,1,1024,2,float,1,4,3.67299,31811.3,254.49,31.8113
2716,A100-SXM4-80GB,CUDA Explicit Memory,122294,1,1,1024,2,float,1,4,4.0492,30926.9,247.415,30.9269
