,gpu,backend,nx,ny,nz,nIt,nWarmUp,type,stride_read,stride_write,time,mlups,bandwidth,compute
1970,A40,CUDA Explicit Memory,5792,1,1,1024,2,double,16,1,2.29529,2583.99,41.3438,2.58399
1971,A40,CUDA Explicit Memory,6208,1,1,1024,2,double,16,1,2.29649,2768.14,44.2902,2.76814
1972,A40,CUDA Explicit Memory,6653,1,1,1024,2,double,16,1,2.32661,2928.15,46.8504,2.92815
1973,A40,CUDA Explicit Memory,7131,1,1,1024,2,double,16,1,2.33723,3124.27,49.9883,3.12427
1974,A40,CUDA Explicit Memory,7643,1,1,1024,2,double,16,1,2.31005,3387.99,54.2079,3.38799
1975,A40,CUDA Explicit Memory,8192,1,1,1024,2,double,16,1,2.31473,3624.01,57.9842,3.62401
1976,A40,CUDA Explicit Memory,8779,1,1,1024,2,double,16,1,2.31457,3883.96,62.1434,3.88396
1977,A40,CUDA Explicit Memory,9410,1,1,1024,2,double,16,1,2.16183,4457.26,71.3161,4.45726
1978,A40,CUDA Explicit Memory,10085,1,1,1024,2,double,16,1,2.17326,4751.86,76.0298,4.75186
1979,A40,CUDA Explicit Memory,10809,1,1,1024,2,double,16,1,2.32344,4763.81,76.221,4.76381
1980,A40,CUDA Explicit Memory,11585,1,1,1024,2,double,16,1,2.24645,5280.79,84.4927,5.28079
1981,A40,CUDA Explicit Memory,12416,1,1,1024,2,double,16,1,2.27116,5598.02,89.5683,5.59802
1982,A40,CUDA Explicit Memory,13307,1,1,1024,2,double,16,1,2.26351,6020.01,96.3201,6.02001
1983,A40,CUDA Explicit Memory,14263,1,1,1024,2,double,16,1,2.29643,6360.02,101.76,6.36002
1984,A40,CUDA Explicit Memory,15286,1,1,1024,2,double,16,1,2.30149,6801.2,108.819,6.8012
1985,A40,CUDA Explicit Memory,16384,1,1,1024,2,double,16,1,2.28239,7350.73,117.612,7.35073
1986,A40,CUDA Explicit Memory,17559,1,1,1024,2,double,16,1,2.27127,7916.47,126.663,7.91647
1987,A40,CUDA Explicit Memory,18820,1,1,1024,2,double,16,1,2.30772,8350.98,133.616,8.35098
1988,A40,CUDA Explicit Memory,20171,1,1,1024,2,double,16,1,2.25951,9141.39,146.262,9.14139
1989,A40,CUDA Explicit Memory,21618,1,1,1024,2,double,16,1,2.30602,9599.57,153.593,9.59957
1990,A40,CUDA Explicit Memory,23170,1,1,1024,2,double,16,1,2.39346,9912.89,158.606,9.91289
1991,A40,CUDA Explicit Memory,24833,1,1,1024,2,double,16,1,2.61211,9735.03,155.761,9.73503
1992,A40,CUDA Explicit Memory,26615,1,1,1024,2,double,16,1,3.10716,8771.29,140.341,8.77129
1993,A40,CUDA Explicit Memory,28526,1,1,1024,2,double,16,1,3.61526,8079.82,129.277,8.07982
1994,A40,CUDA Explicit Memory,30573,1,1,1024,2,double,16,1,3.73424,8383.7,134.139,8.3837
1995,A40,CUDA Explicit Memory,32768,1,1,1024,2,double,16,1,3.88979,8626.27,138.02,8.62627
1996,A40,CUDA Explicit Memory,35119,1,1,1024,2,double,16,1,4.03511,8912.24,142.596,8.91224
1997,A40,CUDA Explicit Memory,37640,1,1,1024,2,double,16,1,4.13061,9331.16,149.299,9.33116
1998,A40,CUDA Explicit Memory,40342,1,1,1024,2,double,16,1,4.28996,9629.51,154.072,9.62951
1999,A40,CUDA Explicit Memory,43237,1,1,1024,2,double,16,1,4.55758,9714.51,155.432,9.71451
2000,A40,CUDA Explicit Memory,46340,1,1,1024,2,double,16,1,4.95919,9568.53,153.096,9.56853
2001,A40,CUDA Explicit Memory,49667,1,1,1024,2,double,16,1,5.20865,9764.33,156.229,9.76433
2002,A40,CUDA Explicit Memory,53231,1,1,1024,2,double,16,1,5.39752,10098.8,161.581,10.0988
2003,A40,CUDA Explicit Memory,57052,1,1,1024,2,double,16,1,5.58827,10454.3,167.268,10.4543
2004,A40,CUDA Explicit Memory,61147,1,1,1024,2,double,16,1,5.8171,10763.9,172.222,10.7639
2005,A40,CUDA Explicit Memory,65536,1,1,1024,2,double,16,1,6.0938,11012.6,176.202,11.0126
2006,A40,CUDA Explicit Memory,70239,1,1,1024,2,double,16,1,6.38058,11272.5,180.359,11.2725
2007,A40,CUDA Explicit Memory,75281,1,1,1024,2,double,16,1,6.66866,11559.7,184.955,11.5597
2008,A40,CUDA Explicit Memory,80684,1,1,1024,2,double,16,1,7.04424,11728.8,187.661,11.7288
2009,A40,CUDA Explicit Memory,86475,1,1,1024,2,double,16,1,7.53196,11756.6,188.106,11.7566
2010,A40,CUDA Explicit Memory,92681,1,1,1024,2,double,16,1,8.06877,11762.1,188.193,11.7621
2011,A40,CUDA Explicit Memory,99334,1,1,1024,2,double,16,1,8.28465,12277.9,196.446,12.2779
2012,A40,CUDA Explicit Memory,106463,1,1,1024,2,double,16,1,8.70939,12517.3,200.277,12.5173
2013,A40,CUDA Explicit Memory,114104,1,1,1024,2,double,16,1,9.14831,12772.0,204.352,12.772
2014,A40,CUDA Explicit Memory,122294,1,1,1024,2,double,16,1,9.63834,12992.8,207.885,12.9928
2015,A40,CUDA Explicit Memory,131072,1,1,1024,2,double,16,1,10.3059,13023.4,208.375,13.0234
2016,A40,CUDA Explicit Memory,140479,1,1,1024,2,double,16,1,10.7901,13331.8,213.308,13.3318
2017,A40,CUDA Explicit Memory,150562,1,1,1024,2,double,16,1,11.3481,13586.0,217.377,13.586
2018,A40,CUDA Explicit Memory,161368,1,1,1024,2,double,16,1,11.9825,13790.2,220.643,13.7902
2019,A40,CUDA Explicit Memory,172950,1,1,1024,2,double,16,1,12.7787,13859.1,221.745,13.8591
2020,A40,CUDA Explicit Memory,185363,1,1,1024,2,double,16,1,13.5161,14043.3,224.693,14.0433
2021,A40,CUDA Explicit Memory,198668,1,1,1024,2,double,16,1,14.3152,14211.2,227.379,14.2112
2022,A40,CUDA Explicit Memory,212927,1,1,1024,2,double,16,1,15.2989,14251.8,228.029,14.2518
2023,A40,CUDA Explicit Memory,228209,1,1,1024,2,double,16,1,16.1239,14493.2,231.891,14.4932
2024,A40,CUDA Explicit Memory,244589,1,1,1024,2,double,16,1,17.2959,14480.9,231.694,14.4809
2025,A40,CUDA Explicit Memory,262144,1,1,1024,2,double,16,1,18.2373,14719.1,235.505,14.7191
2026,A40,CUDA Explicit Memory,280958,1,1,1024,2,double,16,1,19.4703,14776.4,236.423,14.7764
2027,A40,CUDA Explicit Memory,301124,1,1,1024,2,double,16,1,20.6024,14966.8,239.468,14.9668
2028,A40,CUDA Explicit Memory,322737,1,1,1024,2,double,16,1,21.991,15028.1,240.449,15.0281
2029,A40,CUDA Explicit Memory,345901,1,1,1024,2,double,16,1,23.3366,15178.0,242.847,15.178
2030,A40,CUDA Explicit Memory,370727,1,1,1024,2,double,16,1,24.8971,15247.7,243.964,15.2477
2031,A40,CUDA Explicit Memory,397336,1,1,1024,2,double,16,1,26.6128,15288.6,244.617,15.2886
2032,A40,CUDA Explicit Memory,425854,1,1,1024,2,double,16,1,28.2584,15431.7,246.907,15.4317
2033,A40,CUDA Explicit Memory,456419,1,1,1024,2,double,16,1,30.1367,15508.4,248.135,15.5084
2034,A40,CUDA Explicit Memory,489178,1,1,1024,2,double,16,1,32.1208,15594.8,249.517,15.5948
2035,A40,CUDA Explicit Memory,524288,1,1,512,2,double,16,1,17.1397,15661.6,250.586,15.6616
2036,A40,CUDA Explicit Memory,561917,1,1,512,2,double,16,1,18.2916,15728.6,251.658,15.7286
2037,A40,CUDA Explicit Memory,602248,1,1,512,2,double,16,1,19.5356,15784.0,252.544,15.784
2038,A40,CUDA Explicit Memory,645474,1,1,512,2,double,16,1,20.8511,15849.6,253.594,15.8496
2039,A40,CUDA Explicit Memory,691802,1,1,512,2,double,16,1,22.2614,15911.0,254.577,15.911
2040,A40,CUDA Explicit Memory,741455,1,1,512,2,double,16,1,23.8661,15906.4,254.503,15.9064
2041,A40,CUDA Explicit Memory,794672,1,1,512,2,double,16,1,25.4608,15980.3,255.685,15.9803
2042,A40,CUDA Explicit Memory,851708,1,1,512,2,double,16,1,27.2779,15986.4,255.782,15.9864
2043,A40,CUDA Explicit Memory,912838,1,1,512,2,double,16,1,29.1033,16059.1,256.946,16.0591
2044,A40,CUDA Explicit Memory,978356,1,1,512,2,double,16,1,31.1217,16095.5,257.528,16.0955
2045,A40,CUDA Explicit Memory,1048576,1,1,128,2,double,16,1,8.33158,16109.5,257.752,16.1095
2046,A40,CUDA Explicit Memory,1123835,1,1,128,2,double,16,1,8.9069,16150.5,258.408,16.1505
2047,A40,CUDA Explicit Memory,1204497,1,1,128,2,double,16,1,9.51614,16201.5,259.224,16.2015
2048,A40,CUDA Explicit Memory,1290948,1,1,128,2,double,16,1,10.1744,16240.9,259.855,16.2409
2049,A40,CUDA Explicit Memory,1383604,1,1,128,2,double,16,1,10.8993,16248.8,259.981,16.2488
2050,A40,CUDA Explicit Memory,1482910,1,1,128,2,double,16,1,11.6531,16288.5,260.616,16.2885
2051,A40,CUDA Explicit Memory,1589344,1,1,128,2,double,16,1,12.4744,16308.3,260.933,16.3083
2052,A40,CUDA Explicit Memory,1703416,1,1,128,2,double,16,1,13.3432,16340.8,261.452,16.3408
2053,A40,CUDA Explicit Memory,1825676,1,1,128,2,double,16,1,14.2822,16362.1,261.793,16.3621
2054,A40,CUDA Explicit Memory,1956712,1,1,128,2,double,16,1,15.3026,16367.1,261.873,16.3671
2055,A40,CUDA Explicit Memory,2097152,1,1,32,2,double,16,1,4.09645,16382.2,262.115,16.3822
2056,A40,CUDA Explicit Memory,2247671,1,1,32,2,double,16,1,4.38802,16391.3,262.261,16.3913
2057,A40,CUDA Explicit Memory,2408995,1,1,32,2,double,16,1,4.69991,16402.0,262.432,16.402
2058,A40,CUDA Explicit Memory,2581896,1,1,32,2,double,16,1,5.02651,16437.0,262.992,16.437
2059,A40,CUDA Explicit Memory,2767208,1,1,32,2,double,16,1,5.38185,16453.6,263.257,16.4536
2060,A40,CUDA Explicit Memory,2965820,1,1,32,2,double,16,1,5.76079,16474.5,263.592,16.4745
2061,A40,CUDA Explicit Memory,3178688,1,1,32,2,double,16,1,6.17043,16484.8,263.756,16.4848
2062,A40,CUDA Explicit Memory,3406833,1,1,32,2,double,16,1,6.60782,16498.4,263.975,16.4984
2063,A40,CUDA Explicit Memory,3651353,1,1,32,2,double,16,1,7.07656,16511.3,264.181,16.5113
2064,A40,CUDA Explicit Memory,3913424,1,1,32,2,double,16,1,7.57586,16530.1,264.481,16.5301
2065,A40,CUDA Explicit Memory,4194304,1,1,8,2,double,16,1,2.03405,16496.4,263.942,16.4964
2066,A40,CUDA Explicit Memory,4495343,1,1,8,2,double,16,1,2.17783,16513.1,264.21,16.5131
2067,A40,CUDA Explicit Memory,4817990,1,1,8,2,double,16,1,2.33091,16536.0,264.576,16.536
2068,A40,CUDA Explicit Memory,5163793,1,1,8,2,double,16,1,2.49673,16545.8,264.732,16.5458
2069,A40,CUDA Explicit Memory,5534417,1,1,8,2,double,16,1,2.67419,16556.6,264.905,16.5566
2070,A40,CUDA Explicit Memory,5931641,1,1,8,2,double,16,1,2.86403,16568.7,265.099,16.5687
2071,A40,CUDA Explicit Memory,6357376,1,1,8,2,double,16,1,3.06959,16568.7,265.099,16.5687
2072,A40,CUDA Explicit Memory,6813666,1,1,8,2,double,16,1,3.28742,16581.2,265.299,16.5812
2073,A40,CUDA Explicit Memory,7302707,1,1,8,2,double,16,1,3.52094,16592.6,265.482,16.5926
2074,A40,CUDA Explicit Memory,7826848,1,1,8,2,double,16,1,3.77173,16601.1,265.617,16.6011
2075,A40,CUDA Explicit Memory,8388608,1,1,2,2,double,16,1,1.01406,16544.5,264.713,16.5445
2076,A40,CUDA Explicit Memory,8990687,1,1,2,2,double,16,1,1.08592,16558.7,264.938,16.5587
2077,A40,CUDA Explicit Memory,9635980,1,1,2,2,double,16,1,1.16327,16567.1,265.074,16.5671
2078,A40,CUDA Explicit Memory,10327587,1,1,2,2,double,16,1,1.24584,16579.3,265.269,16.5793
2079,A40,CUDA Explicit Memory,11068834,1,1,2,2,double,16,1,1.33481,16584.9,265.358,16.5849
2080,A40,CUDA Explicit Memory,11863283,1,1,2,2,double,16,1,1.42977,16594.7,265.515,16.5947
2081,A40,CUDA Explicit Memory,12714752,1,1,2,2,double,16,1,1.53179,16601.2,265.619,16.6012
2082,A40,CUDA Explicit Memory,13627333,1,1,2,2,double,16,1,1.64098,16608.8,265.741,16.6088
2083,A40,CUDA Explicit Memory,14605414,1,1,2,2,double,16,1,1.75787,16617.2,265.875,16.6172
2084,A40,CUDA Explicit Memory,15653696,1,1,2,2,double,16,1,1.88329,16623.8,265.981,16.6238
2085,A40,CUDA Explicit Memory,16777216,1,1,2,2,double,16,1,2.01795,16628.0,266.048,16.628
2086,A40,CUDA Explicit Memory,17981374,1,1,2,2,double,16,1,2.16169,16636.4,266.182,16.6364
2087,A40,CUDA Explicit Memory,19271960,1,1,2,2,double,16,1,2.31617,16641.2,266.259,16.6412
2088,A40,CUDA Explicit Memory,20655175,1,1,2,2,double,16,1,2.4819,16644.7,266.315,16.6447
2089,A40,CUDA Explicit Memory,22137669,1,1,2,2,double,16,1,2.65973,16646.5,266.345,16.6465
2090,A40,CUDA Explicit Memory,23726566,1,1,2,2,double,16,1,2.84903,16655.9,266.494,16.6559
2091,A40,CUDA Explicit Memory,25429504,1,1,2,2,double,16,1,3.05279,16659.8,266.557,16.6598
2092,A40,CUDA Explicit Memory,27254667,1,1,2,2,double,16,1,3.27171,16660.8,266.573,16.6608
2093,A40,CUDA Explicit Memory,29210829,1,1,2,2,double,16,1,3.5057,16664.8,266.636,16.6648
2094,A40,CUDA Explicit Memory,31307392,1,1,2,2,double,16,1,3.75604,16670.4,266.727,16.6704
2095,A40,CUDA Explicit Memory,33554432,1,1,2,2,double,16,1,4.0252,16672.2,266.755,16.6722
2096,A40,CUDA Explicit Memory,35962749,1,1,2,2,double,16,1,4.31304,16676.3,266.82,16.6763
2097,A40,CUDA Explicit Memory,38543920,1,1,2,2,double,16,1,4.6224,16677.0,266.832,16.677
2098,A40,CUDA Explicit Memory,41310351,1,1,2,2,double,16,1,4.95331,16679.9,266.878,16.6799
2099,A40,CUDA Explicit Memory,44275338,1,1,2,2,double,16,1,5.30784,16683.0,266.928,16.683
2100,A40,CUDA Explicit Memory,47453132,1,1,2,2,double,16,1,5.68785,16685.8,266.973,16.6858
2101,A40,CUDA Explicit Memory,50859008,1,1,2,2,double,16,1,6.09534,16687.8,267.005,16.6878
2102,A40,CUDA Explicit Memory,54509335,1,1,2,2,double,16,1,6.53244,16688.8,267.021,16.6888
2103,A40,CUDA Explicit Memory,58421659,1,1,2,2,double,16,1,7.00056,16690.6,267.049,16.6906
2104,A40,CUDA Explicit Memory,62614784,1,1,2,2,double,16,1,7.50207,16692.7,267.083,16.6927
2105,A40,CUDA Explicit Memory,67108864,1,1,2,2,double,16,1,8.03936,16695.1,267.121,16.6951
2106,A40,CUDA Explicit Memory,2,1,1,1024,2,float,1,1,1.87515,1.09218,0.00873742,0.00109218
2107,A40,CUDA Explicit Memory,3,1,1,1024,2,float,1,1,1.86464,1.64751,0.0131801,0.00164751
2108,A40,CUDA Explicit Memory,4,1,1,1024,2,float,1,1,1.99675,2.05133,0.0164106,0.00205133
2109,A40,CUDA Explicit Memory,5,1,1,1024,2,float,1,1,1.95727,2.61589,0.0209271,0.00261589
2110,A40,CUDA Explicit Memory,6,1,1,1024,2,float,1,1,1.86157,3.30044,0.0264035,0.00330044
2111,A40,CUDA Explicit Memory,7,1,1,1024,2,float,1,1,1.8778,3.81723,0.0305379,0.00381723
2112,A40,CUDA Explicit Memory,8,1,1,1024,2,float,1,1,1.88447,4.3471,0.0347768,0.0043471
2113,A40,CUDA Explicit Memory,9,1,1,1024,2,float,1,1,1.84706,4.98955,0.0399164,0.00498955
2114,A40,CUDA Explicit Memory,10,1,1,1024,2,float,1,1,1.85228,5.52832,0.0442266,0.00552832
2115,A40,CUDA Explicit Memory,11,1,1,1024,2,float,1,1,1.87249,6.01552,0.0481242,0.00601552
2116,A40,CUDA Explicit Memory,12,1,1,1024,2,float,1,1,1.96125,6.2654,0.0501232,0.0062654
2117,A40,CUDA Explicit Memory,13,1,1,1024,2,float,1,1,1.86154,7.15107,0.0572086,0.00715107
2118,A40,CUDA Explicit Memory,14,1,1,1024,2,float,1,1,1.98259,7.23095,0.0578476,0.00723095
2119,A40,CUDA Explicit Memory,16,1,1,1024,2,float,1,1,1.86172,8.80046,0.0704037,0.00880046
2120,A40,CUDA Explicit Memory,17,1,1,1024,2,float,1,1,1.86908,9.31366,0.0745093,0.00931366
2121,A40,CUDA Explicit Memory,18,1,1,1024,2,float,1,1,1.8446,9.99243,0.0799394,0.00999243
2122,A40,CUDA Explicit Memory,19,1,1,1024,2,float,1,1,1.87052,10.4014,0.0832113,0.0104014
2123,A40,CUDA Explicit Memory,21,1,1,1024,2,float,1,1,1.98484,10.8341,0.0866729,0.0108341
2124,A40,CUDA Explicit Memory,22,1,1,1024,2,float,1,1,1.86735,12.0642,0.0965132,0.0120642
2125,A40,CUDA Explicit Memory,24,1,1,1024,2,float,1,1,1.8697,13.1443,0.105155,0.0131443
2126,A40,CUDA Explicit Memory,25,1,1,1024,2,float,1,1,1.85605,13.7927,0.110342,0.0137927
2127,A40,CUDA Explicit Memory,27,1,1,1024,2,float,1,1,1.87557,14.7412,0.117929,0.0147412
2128,A40,CUDA Explicit Memory,29,1,1,1024,2,float,1,1,1.88096,15.7877,0.126302,0.0157877
2129,A40,CUDA Explicit Memory,32,1,1,1024,2,float,1,1,1.85408,17.6735,0.141388,0.0176735
2130,A40,CUDA Explicit Memory,34,1,1,1024,2,float,1,1,1.86612,18.6569,0.149255,0.0186569
2131,A40,CUDA Explicit Memory,36,1,1,1024,2,float,1,1,1.83454,20.0944,0.160755,0.0200944
2132,A40,CUDA Explicit Memory,39,1,1,1024,2,float,1,1,1.8538,21.5427,0.172342,0.0215427
2133,A40,CUDA Explicit Memory,42,1,1,1024,2,float,1,1,1.86979,23.0015,0.184012,0.0230015
2134,A40,CUDA Explicit Memory,45,1,1,1024,2,float,1,1,1.86086,24.7628,0.198102,0.0247628
2135,A40,CUDA Explicit Memory,48,1,1,1024,2,float,1,1,1.86133,26.407,0.211256,0.026407
2136,A40,CUDA Explicit Memory,51,1,1,1024,2,float,1,1,1.86842,27.9509,0.223607,0.0279509
2137,A40,CUDA Explicit Memory,55,1,1,1024,2,float,1,1,1.87142,30.0948,0.240759,0.0300948
2138,A40,CUDA Explicit Memory,59,1,1,1024,2,float,1,1,1.87438,32.2325,0.25786,0.0322325
2139,A40,CUDA Explicit Memory,64,1,1,1024,2,float,1,1,1.85877,35.2577,0.282061,0.0352577
2140,A40,CUDA Explicit Memory,68,1,1,1024,2,float,1,1,2.00074,34.8031,0.278425,0.0348031
2141,A40,CUDA Explicit Memory,73,1,1,1024,2,float,1,1,1.87586,39.8495,0.318796,0.0398495
2142,A40,CUDA Explicit Memory,78,1,1,1024,2,float,1,1,2.01004,39.7365,0.317892,0.0397365
2143,A40,CUDA Explicit Memory,84,1,1,1024,2,float,1,1,1.88075,45.735,0.36588,0.045735
2144,A40,CUDA Explicit Memory,90,1,1,1024,2,float,1,1,1.86798,49.3367,0.394693,0.0493367
2145,A40,CUDA Explicit Memory,97,1,1,1024,2,float,1,1,1.87787,52.894,0.423152,0.052894
2146,A40,CUDA Explicit Memory,103,1,1,1024,2,float,1,1,1.86659,56.5052,0.452042,0.0565052
2147,A40,CUDA Explicit Memory,111,1,1,1024,2,float,1,1,1.85048,61.4241,0.491393,0.0614241
2148,A40,CUDA Explicit Memory,119,1,1,1024,2,float,1,1,1.88308,64.711,0.517688,0.064711
2149,A40,CUDA Explicit Memory,128,1,1,1024,2,float,1,1,1.8462,70.9956,0.567964,0.0709956
2150,A40,CUDA Explicit Memory,137,1,1,1024,2,float,1,1,1.89497,74.0317,0.592254,0.0740317
2151,A40,CUDA Explicit Memory,147,1,1,1024,2,float,1,1,1.85006,81.364,0.650912,0.081364
2152,A40,CUDA Explicit Memory,157,1,1,1024,2,float,1,1,1.87676,85.6626,0.685301,0.0856626
2153,A40,CUDA Explicit Memory,168,1,1,1024,2,float,1,1,1.90162,90.4663,0.72373,0.0904663
2154,A40,CUDA Explicit Memory,181,1,1,1024,2,float,1,1,2.00388,92.4927,0.739942,0.0924927
2155,A40,CUDA Explicit Memory,194,1,1,1024,2,float,1,1,1.85771,106.936,0.855487,0.106936
2156,A40,CUDA Explicit Memory,207,1,1,1024,2,float,1,1,1.98108,106.996,0.855967,0.106996
2157,A40,CUDA Explicit Memory,222,1,1,1024,2,float,1,1,1.8701,121.56,0.972477,0.12156
2158,A40,CUDA Explicit Memory,238,1,1,1024,2,float,1,1,1.85858,131.128,1.04902,0.131128
2159,A40,CUDA Explicit Memory,256,1,1,1024,2,float,1,1,1.86083,140.875,1.127,0.140875
2160,A40,CUDA Explicit Memory,274,1,1,1024,2,float,1,1,1.87284,149.813,1.1985,0.149813
2161,A40,CUDA Explicit Memory,294,1,1,1024,2,float,1,1,1.85677,162.14,1.29712,0.16214
2162,A40,CUDA Explicit Memory,315,1,1,1024,2,float,1,1,1.88045,171.533,1.37226,0.171533
2163,A40,CUDA Explicit Memory,337,1,1,1024,2,float,1,1,1.85846,185.685,1.48548,0.185685
2164,A40,CUDA Explicit Memory,362,1,1,1024,2,float,1,1,1.86119,199.167,1.59334,0.199167
2165,A40,CUDA Explicit Memory,388,1,1,1024,2,float,1,1,1.86945,212.528,1.70023,0.212528
2166,A40,CUDA Explicit Memory,415,1,1,1024,2,float,1,1,1.87799,226.284,1.81027,0.226284
2167,A40,CUDA Explicit Memory,445,1,1,1024,2,float,1,1,1.8978,240.11,1.92088,0.24011
2168,A40,CUDA Explicit Memory,477,1,1,1024,2,float,1,1,1.8924,258.111,2.06489,0.258111
2169,A40,CUDA Explicit Memory,512,1,1,1024,2,float,1,1,1.96471,266.852,2.13482,0.266852
2170,A40,CUDA Explicit Memory,548,1,1,1024,2,float,1,1,1.8696,300.145,2.40116,0.300145
2171,A40,CUDA Explicit Memory,588,1,1,1024,2,float,1,1,1.8529,324.956,2.59965,0.324956
2172,A40,CUDA Explicit Memory,630,1,1,1024,2,float,1,1,1.88647,341.973,2.73578,0.341973
2173,A40,CUDA Explicit Memory,675,1,1,1024,2,float,1,1,1.88455,366.771,2.93417,0.366771
2174,A40,CUDA Explicit Memory,724,1,1,1024,2,float,1,1,1.94205,381.749,3.05399,0.381749
2175,A40,CUDA Explicit Memory,776,1,1,1024,2,float,1,1,1.8726,424.343,3.39474,0.424343
2176,A40,CUDA Explicit Memory,831,1,1,1024,2,float,1,1,1.8592,457.693,3.66154,0.457693
2177,A40,CUDA Explicit Memory,891,1,1,1024,2,float,1,1,1.85355,492.235,3.93788,0.492235
2178,A40,CUDA Explicit Memory,955,1,1,1024,2,float,1,1,1.98879,491.716,3.93373,0.491716
2179,A40,CUDA Explicit Memory,1024,1,1,1024,2,float,1,1,1.84631,567.93,4.54344,0.56793
2180,A40,CUDA Explicit Memory,1097,1,1,1024,2,float,1,1,1.90624,589.289,4.71431,0.589289
2181,A40,CUDA Explicit Memory,1176,1,1,1024,2,float,1,1,1.96626,612.445,4.89956,0.612445
2182,A40,CUDA Explicit Memory,1260,1,1,1024,2,float,1,1,1.85564,695.308,5.56246,0.695308
2183,A40,CUDA Explicit Memory,1351,1,1,1024,2,float,1,1,1.84729,748.893,5.99114,0.748893
2184,A40,CUDA Explicit Memory,1448,1,1,1024,2,float,1,1,1.89302,783.274,6.26619,0.783274
2185,A40,CUDA Explicit Memory,1552,1,1,1024,2,float,1,1,1.85604,856.258,6.85006,0.856258
2186,A40,CUDA Explicit Memory,1663,1,1,1024,2,float,1,1,1.84892,921.033,7.36827,0.921033
2187,A40,CUDA Explicit Memory,1782,1,1,1024,2,float,1,1,1.853,984.762,7.8781,0.984762
2188,A40,CUDA Explicit Memory,1910,1,1,1024,2,float,1,1,1.87083,1045.44,8.36354,1.04544
2189,A40,CUDA Explicit Memory,2048,1,1,1024,2,float,1,1,1.86602,1123.87,8.99092,1.12387
2190,A40,CUDA Explicit Memory,2194,1,1,1024,2,float,1,1,1.96848,1141.32,9.13052,1.14132
2191,A40,CUDA Explicit Memory,2352,1,1,1024,2,float,1,1,1.87934,1281.54,10.2523,1.28154
2192,A40,CUDA Explicit Memory,2521,1,1,1024,2,float,1,1,1.94555,1326.88,10.615,1.32688
2193,A40,CUDA Explicit Memory,2702,1,1,1024,2,float,1,1,1.85348,1492.78,11.9423,1.49278
2194,A40,CUDA Explicit Memory,2896,1,1,1024,2,float,1,1,1.88676,1571.75,12.574,1.57175
2195,A40,CUDA Explicit Memory,3104,1,1,1024,2,float,1,1,1.87012,1699.63,13.597,1.69963
2196,A40,CUDA Explicit Memory,3326,1,1,1024,2,float,1,1,1.8757,1815.77,14.5261,1.81577
2197,A40,CUDA Explicit Memory,3565,1,1,1024,2,float,1,1,1.86104,1961.57,15.6926,1.96157
2198,A40,CUDA Explicit Memory,3821,1,1,1024,2,float,1,1,1.84539,2120.26,16.9621,2.12026
2199,A40,CUDA Explicit Memory,4096,1,1,1024,2,float,1,1,1.85794,2257.5,18.06,2.2575
2200,A40,CUDA Explicit Memory,4389,1,1,1024,2,float,1,1,1.87825,2392.83,19.1427,2.39283
2201,A40,CUDA Explicit Memory,4705,1,1,1024,2,float,1,1,1.87795,2565.52,20.5242,2.56552
2202,A40,CUDA Explicit Memory,5042,1,1,1024,2,float,1,1,1.84021,2805.66,22.4453,2.80566
2203,A40,CUDA Explicit Memory,5404,1,1,1024,2,float,1,1,1.86638,2964.94,23.7195,2.96494
2204,A40,CUDA Explicit Memory,5792,1,1,1024,2,float,1,1,1.88926,3139.33,25.1146,3.13933
2205,A40,CUDA Explicit Memory,6208,1,1,1024,2,float,1,1,1.87199,3395.85,27.1668,3.39585
2206,A40,CUDA Explicit Memory,6653,1,1,1024,2,float,1,1,1.86835,3646.35,29.1708,3.64635
2207,A40,CUDA Explicit Memory,7131,1,1,1024,2,float,1,1,1.97189,3703.12,29.625,3.70312
2208,A40,CUDA Explicit Memory,7643,1,1,1024,2,float,1,1,1.84138,4250.31,34.0024,4.25031
2209,A40,CUDA Explicit Memory,8192,1,1,1024,2,float,1,1,1.96856,4261.29,34.0903,4.26129
2210,A40,CUDA Explicit Memory,8779,1,1,1024,2,float,1,1,1.86918,4809.43,38.4754,4.80943
2211,A40,CUDA Explicit Memory,9410,1,1,1024,2,float,1,1,1.86404,5169.32,41.3546,5.16932
2212,A40,CUDA Explicit Memory,10085,1,1,1024,2,float,1,1,1.87117,5519.04,44.1523,5.51904
2213,A40,CUDA Explicit Memory,10809,1,1,1024,2,float,1,1,1.858,5957.16,47.6573,5.95716
2214,A40,CUDA Explicit Memory,11585,1,1,1024,2,float,1,1,1.87862,6314.76,50.518,6.31476
2215,A40,CUDA Explicit Memory,12416,1,1,1024,2,float,1,1,1.88326,6751.05,54.0084,6.75105
2216,A40,CUDA Explicit Memory,13307,1,1,1024,2,float,1,1,1.97604,6895.81,55.1665,6.89581
2217,A40,CUDA Explicit Memory,14263,1,1,1024,2,float,1,1,1.87502,7789.44,62.3155,7.78944
2218,A40,CUDA Explicit Memory,15286,1,1,1024,2,float,1,1,1.99025,7864.76,62.9181,7.86476
2219,A40,CUDA Explicit Memory,16384,1,1,1024,2,float,1,1,1.87641,8941.13,71.5291,8.94113
2220,A40,CUDA Explicit Memory,17559,1,1,1024,2,float,1,1,1.86516,9640.17,77.1213,9.64017
2221,A40,CUDA Explicit Memory,18820,1,1,1024,2,float,1,1,1.89935,10146.5,81.1716,10.1465
